,YEAR_op,TIMESTAMP,AREA,carbon_Pvar
393,2050,2301,Marseille,83.29424119114509
394,2050,2301,Nice,0.0
395,2050,2301,Alpin,0.0
396,2050,6401,Marseille,33337.22620838002
397,2050,6401,Nice,17872.881197806633
398,2050,6401,Alpin,4801.654201925058
399,2050,1801,Marseille,82.82891023476998
400,2050,1801,Nice,0.0
401,2050,1801,Alpin,0.0
402,2050,5901,Marseille,80909.47899335342
403,2050,5901,Nice,23112.453281193255
404,2050,5901,Alpin,11713.779114809702
405,2050,1301,Marseille,100.0461556206435
406,2050,1301,Nice,0.0
407,2050,1301,Alpin,0.0
408,2050,5401,Marseille,21.405223993255163
409,2050,5401,Nice,0.0
410,2050,5401,Alpin,0.0
411,2050,801,Marseille,0.0
412,2050,801,Nice,0.0
413,2050,801,Alpin,0.0
414,2050,4901,Marseille,40988.285950346515
415,2050,4901,Nice,11708.352111698814
416,2050,4901,Alpin,5933.672617082909
417,2050,301,Marseille,51350.59786138464
418,2050,301,Nice,15962.061418624016
419,2050,301,Alpin,7432.167295914015
420,2050,4401,Marseille,26314.35285728926
421,2050,4401,Nice,9656.573547370734
422,2050,4401,Alpin,3807.467252006466
423,2050,8501,Marseille,23038.384214071764
424,2050,8501,Nice,6560.106362985569
425,2050,8501,Alpin,3301.5582280223393
426,2050,3901,Marseille,3828.9936778362617
427,2050,3901,Nice,8860.085034590402
428,2050,3901,Alpin,558.2424882322126
429,2050,8001,Marseille,0.0
430,2050,8001,Nice,0.0
431,2050,8001,Alpin,0.0
432,2050,3401,Marseille,0.0
433,2050,3401,Nice,0.0
434,2050,3401,Alpin,0.0
435,2050,7501,Marseille,0.0
436,2050,7501,Nice,0.0
437,2050,7501,Alpin,0.0
438,2050,2901,Marseille,16574.386067667758
439,2050,2901,Nice,4730.007840024241
440,2050,2901,Alpin,2392.1605398613274
441,2050,7001,Marseille,0.0
442,2050,7001,Nice,163.5718879307327
443,2050,7001,Alpin,0.0
444,2050,2401,Marseille,71488.55307919277
445,2050,2401,Nice,20419.349011139217
446,2050,2401,Alpin,10346.72393898512
447,2050,6501,Marseille,50.25574328851212
448,2050,6501,Nice,0.0
449,2050,6501,Alpin,0.0
450,2050,1901,Marseille,6908.642387963657
451,2050,1901,Nice,1839.3299886703442
452,2050,1901,Alpin,783.851481275026
453,2050,6001,Marseille,54339.152804546895
454,2050,6001,Nice,15519.207439536434
455,2050,6001,Alpin,7861.839911253952
456,2050,1401,Marseille,41895.08357288592
457,2050,1401,Nice,17257.590564360748
458,2050,1401,Alpin,5928.32189864424
459,2050,5501,Marseille,26039.71763445276
460,2050,5501,Nice,7438.694086837905
461,2050,5501,Alpin,3770.3160496578334
462,2050,901,Marseille,0.0
463,2050,901,Nice,0.0
464,2050,901,Alpin,0.0
465,2050,5001,Marseille,0.0
466,2050,5001,Nice,0.0
467,2050,5001,Alpin,0.0
468,2050,401,Marseille,0.0
469,2050,401,Nice,0.0
470,2050,401,Alpin,0.0
471,2050,4501,Marseille,0.0
472,2050,4501,Nice,4753.6478037968245
473,2050,4501,Alpin,0.0
474,2050,8601,Marseille,0.0
475,2050,8601,Nice,0.0
476,2050,8601,Alpin,0.0
477,2050,4001,Marseille,6668.936317746007
478,2050,4001,Nice,4655.02668654199
479,2050,4001,Alpin,949.9403911215172
480,2050,8101,Marseille,14118.11419845315
481,2050,8101,Nice,22317.459030613507
482,2050,8101,Alpin,2054.963821055531
483,2050,3501,Marseille,5678.743064255004
484,2050,3501,Nice,1596.6638474516583
485,2050,3501,Alpin,781.0056852012644
486,2050,7601,Marseille,35593.17985835991
487,2050,7601,Nice,13334.973508318755
488,2050,7601,Alpin,5040.487058262724
489,2050,3001,Marseille,11436.616562255005
490,2050,3001,Nice,3253.4878454516584
491,2050,3001,Alpin,1634.0239812012649
492,2050,7101,Marseille,60428.72318973814
493,2050,7101,Nice,17243.434162125177
494,2050,7101,Alpin,8718.7812991549
495,2050,2501,Marseille,20253.60576369963
496,2050,2501,Nice,5784.026883955699
497,2050,2501,Alpin,2929.6939265114856
498,2050,6601,Marseille,60.9583552851397
499,2050,6601,Nice,0.0
500,2050,6601,Alpin,0.0
501,2050,2001,Marseille,0.0
502,2050,2001,Nice,0.0
503,2050,2001,Alpin,0.0
504,2050,6101,Marseille,68.86898154351661
505,2050,6101,Nice,0.0
506,2050,6101,Alpin,0.0
507,2050,1501,Marseille,0.0
508,2050,1501,Nice,0.0
509,2050,1501,Alpin,0.0
510,2050,5601,Marseille,44592.58155834302
511,2050,5601,Nice,21480.125005128964
512,2050,5601,Alpin,6461.69360558931
513,2050,1001,Marseille,25554.08962755078
514,2050,1001,Nice,15960.52904055988
515,2050,1001,Alpin,3625.710017917627
516,2050,5101,Marseille,0.0
517,2050,5101,Nice,9987.658796574313
518,2050,5101,Alpin,0.0
519,2050,501,Marseille,85.15556501664554
520,2050,501,Nice,0.0
521,2050,501,Alpin,0.0
522,2050,4601,Marseille,14239.12136304614
523,2050,4601,Nice,9037.254547802524
524,2050,4601,Alpin,2034.3148163548767
525,2050,8701,Marseille,0.0
526,2050,8701,Nice,0.0
527,2050,8701,Alpin,0.0
528,2030,1,Marseille,21048.982093916155
529,2030,1,Nice,8936.271590232282
530,2030,1,Alpin,1828.8454076155954
531,2030,4101,Marseille,53376.64159391615
532,2030,4101,Nice,15299.980146912847
533,2030,4101,Alpin,6722.571558469126
534,2030,8201,Marseille,71564.44111339493
535,2030,8201,Nice,18684.931506849316
536,2030,8201,Alpin,9401.45542863079
537,2030,3601,Marseille,9659.06125391615
538,2030,3601,Nice,11508.834623784
539,2030,3601,Alpin,173.3186467776602
540,2030,7701,Marseille,9696.85693391615
541,2030,7701,Nice,18549.53345245186
542,2030,7701,Alpin,279.3488777475229
543,2030,3101,Marseille,28145.064456416152
544,2030,3101,Nice,6228.310502283106
545,2030,3101,Alpin,2844.4993965502636
546,2030,7201,Marseille,30521.848363016183
547,2030,7201,Nice,6363.7085566805645
548,2030,7201,Alpin,3199.55263220553
549,2030,2601,Marseille,18238.90474384815
550,2030,2601,Nice,10290.25213420687
551,2030,2601,Alpin,1369.0080164442616
552,2030,6701,Marseille,48463.65665591618
553,2030,6701,Nice,11915.028786976376
554,2030,6701,Alpin,5944.36598652746
555,2030,2101,Marseille,134939.44061928775
556,2030,2101,Nice,23694.659519555295
557,2030,2101,Alpin,11743.545088671654
558,2030,6201,Marseille,30688.209141356157
559,2030,6201,Nice,16247.76652769506
560,2030,6201,Alpin,3265.4278187119917
561,2030,1601,Marseille,36647.48542415015
562,2030,1601,Nice,20851.30037720866
563,2030,1601,Alpin,4141.171321405055
564,2030,5701,Marseille,57374.84669272915
565,2030,5701,Nice,24507.047845940047
566,2030,5701,Alpin,7092.592662830254
567,2030,1101,Marseille,9727.38421391615
568,2030,1101,Nice,24236.25173714513
569,2030,1101,Alpin,364.9886796847197
570,2030,5201,Marseille,58167.77109097415
571,2030,5201,Nice,17060.15485407981
572,2030,5201,Alpin,7330.149256785592
573,2030,601,Marseille,68228.54305391615
574,2030,601,Nice,25996.426444312092
575,2030,601,Alpin,9081.693139827186
