,YEAR_op,TIMESTAMP,RESOURCES,AREA,importation_Dvar
61,2040,7701,natural gas,Nice,0.0
62,2040,7701,natural gas,Alpin,0.0
63,2040,7701,gas,Marseille,8.881784197001252e-16
64,2040,7701,gas,Nice,0.0
65,2040,7701,gas,Alpin,0.0
66,2040,7701,biogas,Marseille,0.0
67,2040,7701,biogas,Nice,0.0
68,2040,7701,biogas,Alpin,0.0
69,2040,7701,hydrogen,Marseille,0.0
70,2040,7701,hydrogen,Nice,0.0
71,2040,7701,hydrogen,Alpin,0.0
72,2040,7701,electricity,Marseille,13.101367919072686
73,2040,7701,electricity,Nice,1.6740354531665544
74,2040,7701,electricity,Alpin,0.0
75,2040,3101,natural gas,Marseille,0.0
76,2040,3101,natural gas,Nice,0.0
77,2040,3101,natural gas,Alpin,0.0
78,2040,3101,gas,Marseille,0.0
79,2040,3101,gas,Nice,0.0
80,2040,3101,gas,Alpin,0.0
81,2040,3101,biogas,Marseille,0.0
82,2040,3101,biogas,Nice,0.0
83,2040,3101,biogas,Alpin,0.0
84,2040,3101,hydrogen,Marseille,0.0
85,2040,3101,hydrogen,Nice,0.0
86,2040,3101,hydrogen,Alpin,0.0
87,2040,3101,electricity,Marseille,820.3730246690727
88,2040,3101,electricity,Nice,233.96587970316656
89,2040,3101,electricity,Alpin,118.45786994668072
90,2040,7201,natural gas,Marseille,0.0
91,2040,7201,natural gas,Nice,0.0
92,2040,7201,natural gas,Alpin,0.0
93,2040,7201,gas,Marseille,0.0
94,2040,7201,gas,Nice,0.0
95,2040,7201,gas,Alpin,1.7763568394002505e-15
96,2040,7201,biogas,Marseille,0.0
97,2040,7201,biogas,Nice,0.0
98,2040,7201,biogas,Alpin,0.0
99,2040,7201,hydrogen,Marseille,0.0
100,2040,7201,hydrogen,Nice,0.0
101,2040,7201,hydrogen,Alpin,0.0
102,2040,7201,electricity,Marseille,904.5947256350728
103,2040,7201,electricity,Nice,258.20061416916656
104,2040,7201,electricity,Alpin,130.9351589786807
105,2040,2601,natural gas,Marseille,0.0
106,2040,2601,natural gas,Nice,0.0
107,2040,2601,natural gas,Alpin,0.0
108,2040,2601,gas,Marseille,0.0
109,2040,2601,gas,Nice,1.7763568394002505e-15
110,2040,2601,gas,Alpin,0.0
111,2040,2601,biogas,Marseille,0.0
112,2040,2601,biogas,Nice,0.0
113,2040,2601,biogas,Alpin,0.0
114,2040,2601,hydrogen,Marseille,0.0
115,2040,2601,hydrogen,Nice,0.0
116,2040,2601,hydrogen,Alpin,0.0
117,2040,2601,electricity,Marseille,16.099429135072796
118,2040,2601,electricity,Nice,67.04310395316658
119,2040,2601,electricity,Alpin,0.6549045306807102
120,2040,6701,natural gas,Marseille,0.0
121,2040,6701,natural gas,Nice,0.0
122,2040,6701,natural gas,Alpin,0.0
123,2040,6701,gas,Marseille,-2.842170943040401e-14
124,2040,6701,gas,Nice,0.0
125,2040,6701,gas,Alpin,3.552713678800501e-15
126,2040,6701,biogas,Marseille,0.0
127,2040,6701,biogas,Nice,0.0
128,2040,6701,biogas,Alpin,0.0
129,2040,6701,hydrogen,Marseille,0.0
130,2040,6701,hydrogen,Nice,0.0
131,2040,6701,hydrogen,Alpin,0.0
132,2040,6701,electricity,Marseille,897.4940707490728
133,2040,6701,electricity,Nice,256.15740578316655
134,2040,6701,electricity,Alpin,129.8832101066807
135,2040,2101,natural gas,Marseille,0.0
136,2040,2101,natural gas,Nice,2.6564300039349693e-14
137,2040,2101,natural gas,Alpin,0.0
138,2040,2101,gas,Marseille,-2.842170943040401e-14
139,2040,2101,gas,Nice,0.0
140,2040,2101,gas,Alpin,0.0
141,2040,2101,biogas,Marseille,0.0
142,2040,2101,biogas,Nice,0.0
143,2040,2101,biogas,Alpin,0.0
144,2040,2101,hydrogen,Marseille,0.0
145,2040,2101,hydrogen,Nice,0.0
146,2040,2101,hydrogen,Alpin,0.0
147,2040,2101,electricity,Marseille,573.8123507710728
148,2040,2101,electricity,Nice,259.3869924891666
149,2040,2101,electricity,Alpin,83.94520960268072
150,2040,6201,natural gas,Marseille,0.0
151,2040,6201,natural gas,Nice,0.0
152,2040,6201,natural gas,Alpin,0.0
153,2040,6201,gas,Marseille,0.0
154,2040,6201,gas,Nice,3.552713678800501e-15
155,2040,6201,gas,Alpin,-8.881784197001252e-16
156,2040,6201,biogas,Marseille,0.0
157,2040,6201,biogas,Nice,0.0
158,2040,6201,biogas,Alpin,0.0
159,2040,6201,hydrogen,Marseille,0.0
160,2040,6201,hydrogen,Nice,0.0
161,2040,6201,hydrogen,Alpin,0.0
162,2040,6201,electricity,Marseille,134.89594217507272
163,2040,6201,electricity,Nice,102.86021885316656
164,2040,6201,electricity,Alpin,18.28854069068072
165,2040,1601,natural gas,Marseille,0.0
166,2040,1601,natural gas,Nice,0.0
167,2040,1601,natural gas,Alpin,0.0
168,2040,1601,gas,Marseille,-3.552713678800501e-15
169,2040,1601,gas,Nice,7.105427357601002e-15
170,2040,1601,gas,Alpin,-4.440892098500626e-16
171,2040,1601,biogas,Marseille,0.0
172,2040,1601,biogas,Nice,0.0
173,2040,1601,biogas,Alpin,0.0
174,2040,1601,hydrogen,Marseille,0.0
175,2040,1601,hydrogen,Nice,0.0
176,2040,1601,hydrogen,Alpin,0.0
177,2040,1601,electricity,Marseille,50.5338118670727
178,2040,1601,electricity,Nice,102.86021885316656
179,2040,1601,electricity,Alpin,6.297984098680715
180,2040,5701,natural gas,Marseille,0.0
181,2040,5701,natural gas,Nice,0.0
182,2040,5701,natural gas,Alpin,0.0
183,2040,5701,gas,Marseille,0.0
184,2040,5701,gas,Nice,0.0
185,2040,5701,gas,Alpin,0.0
186,2040,5701,biogas,Marseille,0.0
187,2040,5701,biogas,Nice,0.0
188,2040,5701,biogas,Alpin,0.0
189,2040,5701,hydrogen,Marseille,0.0
190,2040,5701,hydrogen,Nice,0.0
191,2040,5701,hydrogen,Alpin,0.0
192,2040,5701,electricity,Marseille,0.0
193,2040,5701,electricity,Nice,153.99707435316657
194,2040,5701,electricity,Alpin,0.18055112268072548
195,2040,1101,natural gas,Marseille,0.0
196,2040,1101,natural gas,Nice,0.0
197,2040,1101,natural gas,Alpin,0.0
198,2040,1101,gas,Marseille,0.0
199,2040,1101,gas,Nice,0.0
200,2040,1101,gas,Alpin,0.0
201,2040,1101,biogas,Marseille,0.0
202,2040,1101,biogas,Nice,0.0
203,2040,1101,biogas,Alpin,0.0
204,2040,1101,hydrogen,Marseille,0.0
205,2040,1101,hydrogen,Nice,0.0
206,2040,1101,hydrogen,Alpin,0.0
207,2040,1101,electricity,Marseille,13.101367919072686
208,2040,1101,electricity,Nice,1.6740354531665544
209,2040,1101,electricity,Alpin,0.0
210,2040,5201,natural gas,Marseille,0.0
211,2040,5201,natural gas,Nice,0.0
212,2040,5201,natural gas,Alpin,0.0
213,2040,5201,gas,Marseille,0.0
214,2040,5201,gas,Nice,0.0
215,2040,5201,gas,Alpin,0.0
216,2040,5201,biogas,Marseille,0.0
217,2040,5201,biogas,Nice,0.0
218,2040,5201,biogas,Alpin,0.0
219,2040,5201,hydrogen,Marseille,0.0
220,2040,5201,hydrogen,Nice,0.0
221,2040,5201,hydrogen,Alpin,0.0
222,2040,5201,electricity,Marseille,501.8262564230728
223,2040,5201,electricity,Nice,223.93941275316658
224,2040,5201,electricity,Alpin,72.97255704268072
225,2040,601,natural gas,Marseille,0.0
226,2040,601,natural gas,Nice,0.0
227,2040,601,natural gas,Alpin,0.0
228,2040,601,gas,Marseille,0.0
229,2040,601,gas,Nice,0.0
230,2040,601,gas,Alpin,-7.105427357601002e-15
231,2040,601,biogas,Marseille,0.0
232,2040,601,biogas,Nice,0.0
233,2040,601,biogas,Alpin,0.0
234,2040,601,hydrogen,Marseille,0.0
235,2040,601,hydrogen,Nice,0.0
236,2040,601,hydrogen,Alpin,0.0
237,2040,601,electricity,Marseille,624.1308376190727
238,2040,601,electricity,Nice,177.4973301531666
239,2040,601,electricity,Alpin,89.38495334668072
240,2040,4701,natural gas,Marseille,0.0
241,2040,4701,natural gas,Nice,0.0
242,2040,4701,natural gas,Alpin,0.0
243,2040,4701,gas,Marseille,-2.842170943040401e-14
244,2040,4701,gas,Nice,-1.4210854715202004e-14
245,2040,4701,gas,Alpin,-7.105427357601002e-15
246,2040,4701,biogas,Marseille,0.0
247,2040,4701,biogas,Nice,0.0
248,2040,4701,biogas,Alpin,0.0
249,2040,4701,hydrogen,Marseille,0.0
250,2040,4701,hydrogen,Nice,0.0
251,2040,4701,hydrogen,Alpin,0.0
252,2040,4701,electricity,Marseille,550.1652745190728
253,2040,4701,electricity,Nice,156.2137920531666
254,2040,4701,electricity,Alpin,78.42709214668072
255,2040,101,natural gas,Marseille,0.0
256,2040,101,natural gas,Nice,0.0
257,2040,101,natural gas,Alpin,0.0
258,2040,101,gas,Marseille,-7.105427357601002e-15
259,2040,101,gas,Nice,0.0
260,2040,101,gas,Alpin,0.0
261,2040,101,biogas,Marseille,0.0
262,2040,101,biogas,Nice,0.0
263,2040,101,biogas,Alpin,0.0
264,2040,101,hydrogen,Marseille,0.0
265,2040,101,hydrogen,Nice,0.0
266,2040,101,hydrogen,Alpin,0.0
267,2040,101,electricity,Marseille,328.4232709190728
268,2040,101,electricity,Nice,92.40768845316659
269,2040,101,electricity,Alpin,45.57642494668072
270,2040,4201,natural gas,Marseille,0.0
271,2040,4201,natural gas,Nice,0.0
272,2040,4201,natural gas,Alpin,0.0
273,2040,4201,gas,Marseille,0.0
274,2040,4201,gas,Nice,5.551115123125783e-17
275,2040,4201,gas,Alpin,0.0
276,2040,4201,biogas,Marseille,0.0
277,2040,4201,biogas,Nice,0.0
278,2040,4201,biogas,Alpin,0.0
279,2040,4201,hydrogen,Marseille,0.0
280,2040,4201,hydrogen,Nice,0.0
281,2040,4201,hydrogen,Alpin,0.0
282,2040,4201,electricity,Marseille,13.101367919072686
283,2040,4201,electricity,Nice,1.6740354531665544
284,2040,4201,electricity,Alpin,0.0
285,2040,8301,natural gas,Marseille,0.0
286,2040,8301,natural gas,Nice,0.0
287,2040,8301,natural gas,Alpin,0.0
288,2040,8301,gas,Marseille,-5.684341886080802e-14
289,2040,8301,gas,Nice,0.0
290,2040,8301,gas,Alpin,-7.105427357601002e-15
291,2040,8301,biogas,Marseille,0.0
292,2040,8301,biogas,Nice,0.0
293,2040,8301,biogas,Alpin,0.0
294,2040,8301,hydrogen,Marseille,0.0
295,2040,8301,hydrogen,Nice,0.0
296,2040,8301,hydrogen,Alpin,0.0
297,2040,8301,electricity,Marseille,901.6170290690727
298,2040,8301,electricity,Nice,257.34378410316657
299,2040,8301,electricity,Alpin,130.49401874668072
300,2040,3701,natural gas,Marseille,0.0
301,2040,3701,natural gas,Nice,0.0
302,2040,3701,natural gas,Alpin,0.0
303,2040,3701,gas,Marseille,1.4210854715202004e-14
304,2040,3701,gas,Nice,0.0
305,2040,3701,gas,Alpin,0.0
306,2040,3701,biogas,Marseille,0.0
307,2040,3701,biogas,Nice,0.0
308,2040,3701,biogas,Alpin,0.0
309,2040,3701,hydrogen,Marseille,0.0
310,2040,3701,hydrogen,Nice,0.0
311,2040,3701,hydrogen,Alpin,0.0
312,2040,3701,electricity,Marseille,854.2330715390727
313,2040,3701,electricity,Nice,243.70908407316657
314,2040,3701,electricity,Alpin,123.47417318668072
315,2040,7801,natural gas,Marseille,0.0
316,2040,7801,natural gas,Nice,0.0
317,2040,7801,natural gas,Alpin,0.0
318,2040,7801,gas,Marseille,2.842170943040401e-14
319,2040,7801,gas,Nice,-7.105427357601002e-15
320,2040,7801,gas,Alpin,-3.552713678800501e-15
321,2040,7801,biogas,Marseille,0.0
322,2040,7801,biogas,Nice,0.0
323,2040,7801,biogas,Alpin,0.0
324,2040,7801,hydrogen,Marseille,0.0
325,2040,7801,hydrogen,Nice,0.0
326,2040,7801,hydrogen,Alpin,0.0
327,2040,7801,electricity,Marseille,432.47883551907273
328,2040,7801,electricity,Nice,122.34960305316658
329,2040,7801,electricity,Alpin,60.99206414668072
330,2040,3201,natural gas,Marseille,0.0
331,2040,3201,natural gas,Nice,2.6564300039349693e-14
332,2040,3201,natural gas,Alpin,0.0
333,2040,3201,gas,Marseille,0.0
334,2040,3201,gas,Nice,3.552713678800501e-15
335,2040,3201,gas,Alpin,0.0
336,2040,3201,biogas,Marseille,0.0
337,2040,3201,biogas,Nice,0.0
338,2040,3201,biogas,Alpin,0.0
339,2040,3201,hydrogen,Marseille,0.0
340,2040,3201,hydrogen,Nice,0.0
341,2040,3201,hydrogen,Alpin,0.0
342,2040,3201,electricity,Marseille,615.9667848660728
343,2040,3201,electricity,Nice,260.24382164616657
344,2040,3201,electricity,Alpin,89.95461707868071
345,2040,7301,natural gas,Marseille,0.0
346,2040,7301,natural gas,Nice,0.0
347,2040,7301,natural gas,Alpin,0.0
348,2040,7301,gas,Marseille,-2.842170943040401e-14
349,2040,7301,gas,Nice,-7.105427357601002e-15
350,2040,7301,gas,Alpin,0.0
351,2040,7301,biogas,Marseille,0.0
352,2040,7301,biogas,Nice,0.0
353,2040,7301,biogas,Alpin,0.0
354,2040,7301,hydrogen,Marseille,0.0
355,2040,7301,hydrogen,Nice,0.0
356,2040,7301,hydrogen,Alpin,0.0
357,2040,7301,electricity,Marseille,897.2650221890727
358,2040,7301,electricity,Nice,256.0914972231666
359,2040,7301,electricity,Alpin,129.8492769866807
360,2040,2701,natural gas,Marseille,0.0
361,2040,2701,natural gas,Nice,0.0
362,2040,2701,natural gas,Alpin,0.0
363,2040,2701,gas,Marseille,0.0
364,2040,2701,gas,Nice,0.0
365,2040,2701,gas,Alpin,0.0
366,2040,2701,biogas,Marseille,0.0
367,2040,2701,biogas,Nice,0.0
368,2040,2701,biogas,Alpin,0.0
369,2040,2701,hydrogen,Marseille,0.0
370,2040,2701,hydrogen,Nice,0.0
371,2040,2701,hydrogen,Alpin,0.0
372,2040,2701,electricity,Marseille,416.2340233490728
373,2040,2701,electricity,Nice,256.0914972231666
374,2040,2701,electricity,Alpin,61.47938882668073
375,2040,6801,natural gas,Marseille,0.0
376,2040,6801,natural gas,Nice,0.0
377,2040,6801,natural gas,Alpin,0.0
378,2040,6801,gas,Marseille,0.0
379,2040,6801,gas,Nice,0.0
380,2040,6801,gas,Alpin,0.0
381,2040,6801,biogas,Marseille,0.0
382,2040,6801,biogas,Nice,0.0
383,2040,6801,biogas,Alpin,0.0
384,2040,6801,hydrogen,Marseille,0.0
385,2040,6801,hydrogen,Nice,0.0
386,2040,6801,hydrogen,Alpin,0.0
387,2040,6801,electricity,Marseille,0.0
388,2040,6801,electricity,Nice,52.19555855316655
389,2040,6801,electricity,Alpin,0.0
390,2040,2201,natural gas,Marseille,0.0
391,2040,2201,natural gas,Nice,0.0
392,2040,2201,natural gas,Alpin,0.0
393,2040,2201,gas,Marseille,0.0
394,2040,2201,gas,Nice,0.0
395,2040,2201,gas,Alpin,0.0
396,2040,2201,biogas,Marseille,0.0
397,2040,2201,biogas,Nice,0.0
398,2040,2201,biogas,Alpin,0.0
399,2040,2201,hydrogen,Marseille,0.0
400,2040,2201,hydrogen,Nice,0.0
401,2040,2201,hydrogen,Alpin,0.0
402,2040,2201,electricity,Marseille,0.0
403,2040,2201,electricity,Nice,35.82604415316656
404,2040,2201,electricity,Alpin,0.0
405,2040,6301,natural gas,Marseille,0.0
406,2040,6301,natural gas,Nice,0.0
407,2040,6301,natural gas,Alpin,0.0
408,2040,6301,gas,Marseille,0.0
409,2040,6301,gas,Nice,-2.842170943040401e-14
410,2040,6301,gas,Alpin,-3.552713678800501e-15
411,2040,6301,biogas,Marseille,0.0
412,2040,6301,biogas,Nice,0.0
413,2040,6301,biogas,Alpin,0.0
414,2040,6301,hydrogen,Marseille,0.0
415,2040,6301,hydrogen,Nice,0.0
416,2040,6301,hydrogen,Alpin,0.0
417,2040,6301,electricity,Marseille,292.91072656507265
418,2040,6301,electricity,Nice,234.86868638316656
419,2040,6301,electricity,Alpin,43.507484890680715
420,2040,1701,natural gas,Marseille,0.0
421,2040,1701,natural gas,Nice,2.6564300039349693e-14
422,2040,1701,natural gas,Alpin,0.0
423,2040,1701,gas,Marseille,0.0
424,2040,1701,gas,Nice,3.552713678800501e-15
425,2040,1701,gas,Alpin,0.0
426,2040,1701,biogas,Marseille,0.0
427,2040,1701,biogas,Nice,0.0
428,2040,1701,biogas,Alpin,0.0
429,2040,1701,hydrogen,Marseille,0.0
430,2040,1701,hydrogen,Nice,0.0
431,2040,1701,hydrogen,Alpin,0.0
432,2040,1701,electricity,Marseille,194.42859971907274
433,2040,1701,electricity,Nice,53.85081725316658
434,2040,1701,electricity,Alpin,25.725362546680714
435,2040,5801,natural gas,Marseille,0.0
436,2040,5801,natural gas,Nice,0.0
437,2040,5801,natural gas,Alpin,0.0
438,2040,5801,gas,Marseille,0.0
439,2040,5801,gas,Nice,0.0
440,2040,5801,gas,Alpin,0.0
441,2040,5801,biogas,Marseille,0.0
442,2040,5801,biogas,Nice,0.0
443,2040,5801,biogas,Alpin,0.0
444,2040,5801,hydrogen,Marseille,0.0
445,2040,5801,hydrogen,Nice,0.0
446,2040,5801,hydrogen,Alpin,0.0
447,2040,5801,electricity,Marseille,511.84482409507274
448,2040,5801,electricity,Nice,214.75972475316655
449,2040,5801,electricity,Alpin,74.20458997068071
450,2040,1201,natural gas,Marseille,0.0
451,2040,1201,natural gas,Nice,0.0
452,2040,1201,natural gas,Alpin,0.0
453,2040,1201,gas,Marseille,-2.842170943040401e-14
454,2040,1201,gas,Nice,-1.4210854715202004e-14
455,2040,1201,gas,Alpin,0.0
456,2040,1201,biogas,Marseille,0.0
457,2040,1201,biogas,Nice,0.0
458,2040,1201,biogas,Alpin,0.0
459,2040,1201,hydrogen,Marseille,0.0
460,2040,1201,hydrogen,Nice,0.0
461,2040,1201,hydrogen,Alpin,0.0
462,2040,1201,electricity,Marseille,591.3872761190728
463,2040,1201,electricity,Nice,168.07539365316657
464,2040,1201,electricity,Alpin,84.53405534668072
465,2040,5301,natural gas,Marseille,0.0
466,2040,5301,natural gas,Nice,0.0
467,2040,5301,natural gas,Alpin,0.0
468,2040,5301,gas,Marseille,0.0
469,2040,5301,gas,Nice,2.7755575615628914e-17
470,2040,5301,gas,Alpin,0.0
471,2040,5301,biogas,Marseille,0.0
472,2040,5301,biogas,Nice,0.0
473,2040,5301,biogas,Alpin,0.0
474,2040,5301,hydrogen,Marseille,0.0
475,2040,5301,hydrogen,Nice,0.0
476,2040,5301,hydrogen,Alpin,0.0
477,2040,5301,electricity,Marseille,13.101367919072686
478,2040,5301,electricity,Nice,1.6740354531665544
479,2040,5301,electricity,Alpin,0.0
480,2040,701,natural gas,Marseille,0.0
481,2040,701,natural gas,Nice,0.0
482,2040,701,natural gas,Alpin,0.0
483,2040,701,gas,Marseille,0.0
484,2040,701,gas,Nice,0.0
485,2040,701,gas,Alpin,0.0
486,2040,701,biogas,Marseille,0.0
487,2040,701,biogas,Nice,0.0
488,2040,701,biogas,Alpin,0.0
489,2040,701,hydrogen,Marseille,0.0
490,2040,701,hydrogen,Nice,0.0
491,2040,701,hydrogen,Alpin,0.0
492,2040,701,electricity,Marseille,279.5940814190727
493,2040,701,electricity,Nice,78.35712395316655
494,2040,701,electricity,Alpin,38.342470946680706
495,2040,4801,natural gas,Marseille,0.0
496,2040,4801,natural gas,Nice,0.0
497,2040,4801,natural gas,Alpin,0.0
498,2040,4801,gas,Marseille,-1.4210854715202004e-14
499,2040,4801,gas,Nice,-7.105427357601002e-15
500,2040,4801,gas,Alpin,0.0
501,2040,4801,biogas,Marseille,0.0
502,2040,4801,biogas,Nice,0.0
503,2040,4801,biogas,Alpin,0.0
504,2040,4801,hydrogen,Marseille,0.0
505,2040,4801,hydrogen,Nice,0.0
506,2040,4801,hydrogen,Alpin,0.0
507,2040,4801,electricity,Marseille,908.7176839550727
508,2040,4801,electricity,Nice,259.3869924891666
509,2040,4801,electricity,Alpin,131.54596761868072
510,2040,201,natural gas,Marseille,0.0
511,2040,201,natural gas,Nice,0.0
512,2040,201,natural gas,Alpin,0.0
513,2040,201,gas,Marseille,0.0
514,2040,201,gas,Nice,1.4210854715202004e-14
515,2040,201,gas,Alpin,7.105427357601002e-15
516,2040,201,biogas,Marseille,0.0
517,2040,201,biogas,Nice,0.0
518,2040,201,biogas,Alpin,0.0
519,2040,201,hydrogen,Marseille,0.0
520,2040,201,hydrogen,Nice,0.0
521,2040,201,hydrogen,Alpin,0.0
522,2040,201,electricity,Marseille,893.5575131710727
523,2040,201,electricity,Nice,258.72789355716657
524,2040,201,electricity,Alpin,129.3774423066807
525,2040,4301,natural gas,Marseille,0.0
526,2040,4301,natural gas,Nice,0.0
527,2040,4301,natural gas,Alpin,0.0
528,2040,4301,gas,Marseille,0.0
529,2040,4301,gas,Nice,0.0
530,2040,4301,gas,Alpin,-2.220446049250313e-16
531,2040,4301,biogas,Marseille,0.0
532,2040,4301,biogas,Nice,0.0
533,2040,4301,biogas,Alpin,0.0
534,2040,4301,hydrogen,Marseille,0.0
535,2040,4301,hydrogen,Nice,0.0
536,2040,4301,hydrogen,Alpin,0.0
537,2040,4301,electricity,Marseille,126.22789571907265
538,2040,4301,electricity,Nice,34.22611325316653
539,2040,4301,electricity,Alpin,15.621554546680699
540,2040,8401,natural gas,Marseille,0.0
541,2040,8401,natural gas,Nice,0.0
542,2040,8401,natural gas,Alpin,0.0
543,2040,8401,gas,Marseille,0.0
544,2040,8401,gas,Nice,0.0
545,2040,8401,gas,Alpin,0.0
546,2040,8401,biogas,Marseille,0.0
547,2040,8401,biogas,Nice,0.0
548,2040,8401,biogas,Alpin,0.0
549,2040,8401,hydrogen,Marseille,0.0
550,2040,8401,hydrogen,Nice,0.0
551,2040,8401,hydrogen,Alpin,0.0
552,2040,8401,electricity,Marseille,737.6860417190728
553,2040,8401,electricity,Nice,210.17275925316656
554,2040,8401,electricity,Alpin,106.20794654668072
555,2040,3801,natural gas,Marseille,0.0
556,2040,3801,natural gas,Nice,0.0
557,2040,3801,natural gas,Alpin,0.0
558,2040,3801,gas,Marseille,0.0
559,2040,3801,gas,Nice,-3.552713678800501e-15
560,2040,3801,gas,Alpin,8.881784197001252e-16
561,2040,3801,biogas,Marseille,0.0
562,2040,3801,biogas,Nice,0.0
563,2040,3801,biogas,Alpin,0.0
564,2040,3801,hydrogen,Marseille,0.0
565,2040,3801,hydrogen,Nice,0.0
566,2040,3801,hydrogen,Alpin,0.0
567,2040,3801,electricity,Marseille,495.68625295507275
568,2040,3801,electricity,Nice,193.44022055316657
569,2040,3801,electricity,Alpin,71.4621990106807
570,2040,7901,natural gas,Marseille,0.0
571,2040,7901,natural gas,Nice,0.0
572,2040,7901,natural gas,Alpin,0.0
573,2040,7901,gas,Marseille,0.0
574,2040,7901,gas,Nice,0.0
575,2040,7901,gas,Alpin,0.0
576,2040,7901,biogas,Marseille,0.0
577,2040,7901,biogas,Nice,0.0
578,2040,7901,biogas,Alpin,0.0
579,2040,7901,hydrogen,Marseille,0.0
580,2040,7901,hydrogen,Nice,0.0
581,2040,7901,hydrogen,Alpin,0.0
582,2040,7901,electricity,Marseille,290.6279419190728
583,2040,7901,electricity,Nice,81.53210945316657
584,2040,7901,electricity,Alpin,39.97711694668071
585,2040,3301,natural gas,Marseille,0.0
586,2040,3301,natural gas,Nice,0.0
587,2040,3301,natural gas,Alpin,0.0
588,2040,3301,gas,Marseille,0.0
589,2040,3301,gas,Nice,-2.7755575615628914e-17
590,2040,3301,gas,Alpin,0.0
591,2040,3301,biogas,Marseille,0.0
592,2040,3301,biogas,Nice,0.0
593,2040,3301,biogas,Alpin,0.0
594,2040,3301,hydrogen,Marseille,0.0
595,2040,3301,hydrogen,Nice,0.0
596,2040,3301,hydrogen,Alpin,0.0
597,2040,3301,electricity,Marseille,0.0
598,2040,3301,electricity,Nice,1.6740354531665544
599,2040,3301,electricity,Alpin,0.0
600,2040,7401,natural gas,Marseille,0.0
601,2040,7401,natural gas,Nice,0.0
602,2040,7401,natural gas,Alpin,0.0
603,2040,7401,gas,Marseille,0.0
604,2040,7401,gas,Nice,0.0
605,2040,7401,gas,Alpin,0.0
606,2040,7401,biogas,Marseille,0.0
607,2040,7401,biogas,Nice,0.0
608,2040,7401,biogas,Alpin,0.0
609,2040,7401,hydrogen,Marseille,0.0
610,2040,7401,hydrogen,Nice,0.0
611,2040,7401,hydrogen,Alpin,0.0
612,2040,7401,electricity,Marseille,0.0
613,2040,7401,electricity,Nice,1.6740354531665544
614,2040,7401,electricity,Alpin,0.0
615,2040,2801,natural gas,Marseille,0.0
616,2040,2801,natural gas,Nice,0.0
617,2040,2801,natural gas,Alpin,0.0
618,2040,2801,gas,Marseille,0.0
619,2040,2801,gas,Nice,0.0
620,2040,2801,gas,Alpin,0.0
621,2040,2801,biogas,Marseille,0.0
622,2040,2801,biogas,Nice,0.0
623,2040,2801,biogas,Alpin,0.0
624,2040,2801,hydrogen,Marseille,0.0
