,YEAR_op,TIMESTAMP,RESOURCES,AREA,energy_Pvar
324,2040,7801,hydrogen,Nice,287.05479452054794
325,2040,7801,hydrogen,Marseille,1004.6917808219179
326,2040,7801,hydrogen,Alpin,143.52739726027397
327,2040,7801,natural gas,Nice,0.0
328,2040,7801,natural gas,Marseille,0.0
329,2040,7801,natural gas,Alpin,0.0
330,2040,3201,biogas,Nice,0.0
331,2040,3201,biogas,Marseille,0.0
332,2040,3201,biogas,Alpin,0.0
333,2040,3201,gas,Nice,0.0
334,2040,3201,gas,Marseille,0.0
335,2040,3201,gas,Alpin,0.0
336,2040,3201,electricity,Nice,0.0
337,2040,3201,electricity,Marseille,0.0
338,2040,3201,electricity,Alpin,0.0
339,2040,3201,hydrogen,Nice,287.05479452054794
340,2040,3201,hydrogen,Marseille,1004.6917808219179
341,2040,3201,hydrogen,Alpin,143.52739726027397
342,2040,3201,natural gas,Nice,0.0
343,2040,3201,natural gas,Marseille,0.0
344,2040,3201,natural gas,Alpin,0.0
345,2040,7301,biogas,Nice,0.0
346,2040,7301,biogas,Marseille,0.0
347,2040,7301,biogas,Alpin,0.0
348,2040,7301,gas,Nice,0.0
349,2040,7301,gas,Marseille,0.0
350,2040,7301,gas,Alpin,0.0
351,2040,7301,electricity,Nice,0.0
352,2040,7301,electricity,Marseille,0.0
353,2040,7301,electricity,Alpin,0.0
354,2040,7301,hydrogen,Nice,287.05479452054794
355,2040,7301,hydrogen,Marseille,1004.6917808219179
356,2040,7301,hydrogen,Alpin,143.52739726027397
357,2040,7301,natural gas,Nice,0.0
358,2040,7301,natural gas,Marseille,0.0
359,2040,7301,natural gas,Alpin,0.0
360,2040,2701,biogas,Nice,0.0
361,2040,2701,biogas,Marseille,0.0
362,2040,2701,biogas,Alpin,0.0
363,2040,2701,gas,Nice,0.0
364,2040,2701,gas,Marseille,0.0
365,2040,2701,gas,Alpin,0.0
366,2040,2701,electricity,Nice,0.0
367,2040,2701,electricity,Marseille,0.0
368,2040,2701,electricity,Alpin,0.0
369,2040,2701,hydrogen,Nice,287.05479452054794
370,2040,2701,hydrogen,Marseille,1004.6917808219179
371,2040,2701,hydrogen,Alpin,143.52739726027397
372,2040,2701,natural gas,Nice,0.0
373,2040,2701,natural gas,Marseille,0.0
374,2040,2701,natural gas,Alpin,0.0
375,2040,6801,biogas,Nice,0.0
376,2040,6801,biogas,Marseille,0.0
377,2040,6801,biogas,Alpin,0.0
378,2040,6801,gas,Nice,0.0
379,2040,6801,gas,Marseille,0.0
380,2040,6801,gas,Alpin,0.0
381,2040,6801,electricity,Nice,0.0
382,2040,6801,electricity,Marseille,0.0
383,2040,6801,electricity,Alpin,0.0
384,2040,6801,hydrogen,Nice,287.05479452054794
385,2040,6801,hydrogen,Marseille,1004.6917808219179
386,2040,6801,hydrogen,Alpin,143.52739726027397
387,2040,6801,natural gas,Nice,0.0
388,2040,6801,natural gas,Marseille,0.0
389,2040,6801,natural gas,Alpin,0.0
390,2040,2201,biogas,Nice,0.0
391,2040,2201,biogas,Marseille,0.0
392,2040,2201,biogas,Alpin,0.0
393,2040,2201,gas,Nice,0.0
394,2040,2201,gas,Marseille,0.0
395,2040,2201,gas,Alpin,0.0
396,2040,2201,electricity,Nice,0.0
397,2040,2201,electricity,Marseille,0.0
398,2040,2201,electricity,Alpin,0.0
399,2040,2201,hydrogen,Nice,287.05479452054794
400,2040,2201,hydrogen,Marseille,1004.6917808219179
401,2040,2201,hydrogen,Alpin,143.52739726027397
402,2040,2201,natural gas,Nice,0.0
403,2040,2201,natural gas,Marseille,0.0
404,2040,2201,natural gas,Alpin,0.0
405,2040,6301,biogas,Nice,0.0
406,2040,6301,biogas,Marseille,0.0
407,2040,6301,biogas,Alpin,0.0
408,2040,6301,gas,Nice,0.0
409,2040,6301,gas,Marseille,0.0
410,2040,6301,gas,Alpin,0.0
411,2040,6301,electricity,Nice,0.0
412,2040,6301,electricity,Marseille,0.0
413,2040,6301,electricity,Alpin,0.0
414,2040,6301,hydrogen,Nice,287.05479452054794
415,2040,6301,hydrogen,Marseille,1004.6917808219179
416,2040,6301,hydrogen,Alpin,143.52739726027397
417,2040,6301,natural gas,Nice,0.0
418,2040,6301,natural gas,Marseille,0.0
419,2040,6301,natural gas,Alpin,0.0
420,2040,1701,biogas,Nice,0.0
421,2040,1701,biogas,Marseille,0.0
422,2040,1701,biogas,Alpin,0.0
423,2040,1701,gas,Nice,0.0
424,2040,1701,gas,Marseille,0.0
425,2040,1701,gas,Alpin,0.0
426,2040,1701,electricity,Nice,0.0
427,2040,1701,electricity,Marseille,0.0
428,2040,1701,electricity,Alpin,0.0
429,2040,1701,hydrogen,Nice,287.05479452054794
430,2040,1701,hydrogen,Marseille,1004.6917808219179
431,2040,1701,hydrogen,Alpin,143.52739726027397
432,2040,1701,natural gas,Nice,0.0
433,2040,1701,natural gas,Marseille,0.0
434,2040,1701,natural gas,Alpin,0.0
435,2040,5801,biogas,Nice,0.0
436,2040,5801,biogas,Marseille,0.0
437,2040,5801,biogas,Alpin,0.0
438,2040,5801,gas,Nice,0.0
439,2040,5801,gas,Marseille,0.0
440,2040,5801,gas,Alpin,0.0
441,2040,5801,electricity,Nice,0.0
442,2040,5801,electricity,Marseille,0.0
443,2040,5801,electricity,Alpin,0.0
444,2040,5801,hydrogen,Nice,287.05479452054794
445,2040,5801,hydrogen,Marseille,1004.6917808219179
446,2040,5801,hydrogen,Alpin,143.52739726027397
447,2040,5801,natural gas,Nice,0.0
448,2040,5801,natural gas,Marseille,0.0
449,2040,5801,natural gas,Alpin,0.0
450,2040,1201,biogas,Nice,0.0
451,2040,1201,biogas,Marseille,0.0
452,2040,1201,biogas,Alpin,0.0
453,2040,1201,gas,Nice,0.0
454,2040,1201,gas,Marseille,0.0
455,2040,1201,gas,Alpin,0.0
456,2040,1201,electricity,Nice,0.0
457,2040,1201,electricity,Marseille,0.0
458,2040,1201,electricity,Alpin,0.0
459,2040,1201,hydrogen,Nice,287.05479452054794
460,2040,1201,hydrogen,Marseille,1004.6917808219179
461,2040,1201,hydrogen,Alpin,143.52739726027397
462,2040,1201,natural gas,Nice,0.0
463,2040,1201,natural gas,Marseille,0.0
464,2040,1201,natural gas,Alpin,0.0
465,2040,5301,biogas,Nice,0.0
466,2040,5301,biogas,Marseille,0.0
467,2040,5301,biogas,Alpin,0.0
468,2040,5301,gas,Nice,0.0
469,2040,5301,gas,Marseille,0.0
470,2040,5301,gas,Alpin,0.0
471,2040,5301,electricity,Nice,0.0
472,2040,5301,electricity,Marseille,0.0
473,2040,5301,electricity,Alpin,0.0
474,2040,5301,hydrogen,Nice,287.05479452054794
475,2040,5301,hydrogen,Marseille,1004.6917808219179
476,2040,5301,hydrogen,Alpin,143.52739726027397
477,2040,5301,natural gas,Nice,0.0
478,2040,5301,natural gas,Marseille,0.0
479,2040,5301,natural gas,Alpin,0.0
480,2040,701,biogas,Nice,0.0
481,2040,701,biogas,Marseille,0.0
482,2040,701,biogas,Alpin,0.0
483,2040,701,gas,Nice,0.0
484,2040,701,gas,Marseille,0.0
485,2040,701,gas,Alpin,0.0
486,2040,701,electricity,Nice,0.0
487,2040,701,electricity,Marseille,0.0
488,2040,701,electricity,Alpin,0.0
489,2040,701,hydrogen,Nice,287.05479452054794
490,2040,701,hydrogen,Marseille,1004.6917808219179
491,2040,701,hydrogen,Alpin,143.52739726027397
492,2040,701,natural gas,Nice,0.0
493,2040,701,natural gas,Marseille,0.0
494,2040,701,natural gas,Alpin,0.0
495,2040,4801,biogas,Nice,0.0
496,2040,4801,biogas,Marseille,0.0
497,2040,4801,biogas,Alpin,0.0
498,2040,4801,gas,Nice,0.0
499,2040,4801,gas,Marseille,0.0
500,2040,4801,gas,Alpin,0.0
501,2040,4801,electricity,Nice,0.0
502,2040,4801,electricity,Marseille,0.0
503,2040,4801,electricity,Alpin,0.0
504,2040,4801,hydrogen,Nice,287.05479452054794
505,2040,4801,hydrogen,Marseille,1004.6917808219179
506,2040,4801,hydrogen,Alpin,143.52739726027397
507,2040,4801,natural gas,Nice,0.0
508,2040,4801,natural gas,Marseille,0.0
509,2040,4801,natural gas,Alpin,0.0
510,2040,201,biogas,Nice,0.0
511,2040,201,biogas,Marseille,0.0
512,2040,201,biogas,Alpin,0.0
513,2040,201,gas,Nice,0.0
514,2040,201,gas,Marseille,0.0
515,2040,201,gas,Alpin,0.0
516,2040,201,electricity,Nice,0.0
517,2040,201,electricity,Marseille,0.0
518,2040,201,electricity,Alpin,0.0
519,2040,201,hydrogen,Nice,287.05479452054794
520,2040,201,hydrogen,Marseille,1004.6917808219179
521,2040,201,hydrogen,Alpin,143.52739726027397
522,2040,201,natural gas,Nice,0.0
523,2040,201,natural gas,Marseille,0.0
524,2040,201,natural gas,Alpin,0.0
525,2040,4301,biogas,Nice,0.0
526,2040,4301,biogas,Marseille,0.0
527,2040,4301,biogas,Alpin,0.0
528,2040,4301,gas,Nice,0.0
529,2040,4301,gas,Marseille,0.0
530,2040,4301,gas,Alpin,0.0
531,2040,4301,electricity,Nice,0.0
532,2040,4301,electricity,Marseille,0.0
533,2040,4301,electricity,Alpin,0.0
534,2040,4301,hydrogen,Nice,287.05479452054794
535,2040,4301,hydrogen,Marseille,1004.6917808219179
536,2040,4301,hydrogen,Alpin,143.52739726027397
537,2040,4301,natural gas,Nice,0.0
538,2040,4301,natural gas,Marseille,0.0
539,2040,4301,natural gas,Alpin,0.0
540,2040,8401,biogas,Nice,0.0
541,2040,8401,biogas,Marseille,0.0
542,2040,8401,biogas,Alpin,0.0
543,2040,8401,gas,Nice,0.0
544,2040,8401,gas,Marseille,0.0
545,2040,8401,gas,Alpin,0.0
546,2040,8401,electricity,Nice,0.0
547,2040,8401,electricity,Marseille,0.0
548,2040,8401,electricity,Alpin,0.0
549,2040,8401,hydrogen,Nice,287.05479452054794
550,2040,8401,hydrogen,Marseille,1004.6917808219179
551,2040,8401,hydrogen,Alpin,143.52739726027397
552,2040,8401,natural gas,Nice,0.0
553,2040,8401,natural gas,Marseille,0.0
554,2040,8401,natural gas,Alpin,0.0
555,2040,3801,biogas,Nice,0.0
556,2040,3801,biogas,Marseille,0.0
557,2040,3801,biogas,Alpin,0.0
558,2040,3801,gas,Nice,0.0
559,2040,3801,gas,Marseille,0.0
560,2040,3801,gas,Alpin,0.0
561,2040,3801,electricity,Nice,0.0
562,2040,3801,electricity,Marseille,0.0
563,2040,3801,electricity,Alpin,0.0
564,2040,3801,hydrogen,Nice,287.05479452054794
565,2040,3801,hydrogen,Marseille,1004.6917808219179
566,2040,3801,hydrogen,Alpin,143.52739726027397
567,2040,3801,natural gas,Nice,0.0
568,2040,3801,natural gas,Marseille,0.0
569,2040,3801,natural gas,Alpin,0.0
570,2040,7901,biogas,Nice,0.0
571,2040,7901,biogas,Marseille,0.0
572,2040,7901,biogas,Alpin,0.0
573,2040,7901,gas,Nice,0.0
574,2040,7901,gas,Marseille,0.0
575,2040,7901,gas,Alpin,0.0
576,2040,7901,electricity,Nice,0.0
577,2040,7901,electricity,Marseille,0.0
578,2040,7901,electricity,Alpin,0.0
579,2040,7901,hydrogen,Nice,287.05479452054794
580,2040,7901,hydrogen,Marseille,1004.6917808219179
581,2040,7901,hydrogen,Alpin,143.52739726027397
582,2040,7901,natural gas,Nice,0.0
583,2040,7901,natural gas,Marseille,0.0
584,2040,7901,natural gas,Alpin,0.0
585,2040,3301,biogas,Nice,0.0
586,2040,3301,biogas,Marseille,0.0
587,2040,3301,biogas,Alpin,0.0
588,2040,3301,gas,Nice,0.0
589,2040,3301,gas,Marseille,0.0
590,2040,3301,gas,Alpin,0.0
591,2040,3301,electricity,Nice,0.0
592,2040,3301,electricity,Marseille,0.0
593,2040,3301,electricity,Alpin,0.0
594,2040,3301,hydrogen,Nice,287.05479452054794
595,2040,3301,hydrogen,Marseille,1004.6917808219179
596,2040,3301,hydrogen,Alpin,143.52739726027397
597,2040,3301,natural gas,Nice,0.0
598,2040,3301,natural gas,Marseille,0.0
599,2040,3301,natural gas,Alpin,0.0
600,2040,7401,biogas,Nice,0.0
601,2040,7401,biogas,Marseille,0.0
602,2040,7401,biogas,Alpin,0.0
603,2040,7401,gas,Nice,0.0
604,2040,7401,gas,Marseille,0.0
605,2040,7401,gas,Alpin,0.0
606,2040,7401,electricity,Nice,0.0
607,2040,7401,electricity,Marseille,0.0
608,2040,7401,electricity,Alpin,0.0
609,2040,7401,hydrogen,Nice,287.05479452054794
610,2040,7401,hydrogen,Marseille,1004.6917808219179
611,2040,7401,hydrogen,Alpin,143.52739726027397
612,2040,7401,natural gas,Nice,0.0
613,2040,7401,natural gas,Marseille,0.0
614,2040,7401,natural gas,Alpin,0.0
615,2040,2801,biogas,Nice,0.0
616,2040,2801,biogas,Marseille,0.0
617,2040,2801,biogas,Alpin,0.0
618,2040,2801,gas,Nice,0.0
619,2040,2801,gas,Marseille,0.0
620,2040,2801,gas,Alpin,0.0
621,2040,2801,electricity,Nice,0.0
622,2040,2801,electricity,Marseille,0.0
623,2040,2801,electricity,Alpin,0.0
624,2040,2801,hydrogen,Nice,287.05479452054794
625,2040,2801,hydrogen,Marseille,1004.6917808219179
626,2040,2801,hydrogen,Alpin,143.52739726027397
627,2040,2801,natural gas,Nice,0.0
628,2040,2801,natural gas,Marseille,0.0
629,2040,2801,natural gas,Alpin,0.0
630,2040,6901,biogas,Nice,0.0
631,2040,6901,biogas,Marseille,0.0
632,2040,6901,biogas,Alpin,0.0
633,2040,6901,gas,Nice,0.0
634,2040,6901,gas,Marseille,0.0
635,2040,6901,gas,Alpin,0.0
636,2040,6901,electricity,Nice,0.0
637,2040,6901,electricity,Marseille,0.0
638,2040,6901,electricity,Alpin,0.0
