,YEAR_op,TIMESTAMP,RESOURCES,STOCK_TECHNO,AREA,storageConsumption_Pvar
2234,2040,7601,electricity,Battery,Alpin,0.0
2235,2040,7601,electricity,Salt cavern,Nice,0.0
2236,2040,7601,electricity,Salt cavern,Marseille,0.0
2237,2040,7601,electricity,Salt cavern,Alpin,0.0
2238,2040,7601,hydrogen,Battery,Nice,0.0
2239,2040,7601,hydrogen,Battery,Marseille,0.0
2240,2040,7601,hydrogen,Battery,Alpin,0.0
2241,2040,7601,hydrogen,Salt cavern,Nice,0.0
2242,2040,7601,hydrogen,Salt cavern,Marseille,0.0
2243,2040,7601,hydrogen,Salt cavern,Alpin,0.0
2244,2040,7601,natural gas,Battery,Nice,0.0
2245,2040,7601,natural gas,Battery,Marseille,0.0
2246,2040,7601,natural gas,Battery,Alpin,0.0
2247,2040,7601,natural gas,Salt cavern,Nice,0.0
2248,2040,7601,natural gas,Salt cavern,Marseille,0.0
2249,2040,7601,natural gas,Salt cavern,Alpin,0.0
2250,2040,3001,biogas,Battery,Nice,0.0
2251,2040,3001,biogas,Battery,Marseille,0.0
2252,2040,3001,biogas,Battery,Alpin,0.0
2253,2040,3001,biogas,Salt cavern,Nice,0.0
2254,2040,3001,biogas,Salt cavern,Marseille,0.0
2255,2040,3001,biogas,Salt cavern,Alpin,0.0
2256,2040,3001,gas,Battery,Nice,0.0
2257,2040,3001,gas,Battery,Marseille,0.0
2258,2040,3001,gas,Battery,Alpin,0.0
2259,2040,3001,gas,Salt cavern,Nice,0.0
2260,2040,3001,gas,Salt cavern,Marseille,0.0
2261,2040,3001,gas,Salt cavern,Alpin,0.0
2262,2040,3001,electricity,Battery,Nice,0.0
2263,2040,3001,electricity,Battery,Marseille,0.0
2264,2040,3001,electricity,Battery,Alpin,0.0
2265,2040,3001,electricity,Salt cavern,Nice,0.0
2266,2040,3001,electricity,Salt cavern,Marseille,0.0
2267,2040,3001,electricity,Salt cavern,Alpin,0.0
2268,2040,3001,hydrogen,Battery,Nice,0.0
2269,2040,3001,hydrogen,Battery,Marseille,0.0
2270,2040,3001,hydrogen,Battery,Alpin,0.0
2271,2040,3001,hydrogen,Salt cavern,Nice,0.0
2272,2040,3001,hydrogen,Salt cavern,Marseille,0.0
2273,2040,3001,hydrogen,Salt cavern,Alpin,0.0
2274,2040,3001,natural gas,Battery,Nice,0.0
2275,2040,3001,natural gas,Battery,Marseille,0.0
2276,2040,3001,natural gas,Battery,Alpin,0.0
2277,2040,3001,natural gas,Salt cavern,Nice,0.0
2278,2040,3001,natural gas,Salt cavern,Marseille,0.0
2279,2040,3001,natural gas,Salt cavern,Alpin,0.0
2280,2040,7101,biogas,Battery,Nice,0.0
2281,2040,7101,biogas,Battery,Marseille,0.0
2282,2040,7101,biogas,Battery,Alpin,0.0
2283,2040,7101,biogas,Salt cavern,Nice,0.0
2284,2040,7101,biogas,Salt cavern,Marseille,0.0
2285,2040,7101,biogas,Salt cavern,Alpin,0.0
2286,2040,7101,gas,Battery,Nice,0.0
2287,2040,7101,gas,Battery,Marseille,0.0
2288,2040,7101,gas,Battery,Alpin,0.0
2289,2040,7101,gas,Salt cavern,Nice,0.0
2290,2040,7101,gas,Salt cavern,Marseille,0.0
2291,2040,7101,gas,Salt cavern,Alpin,0.0
2292,2040,7101,electricity,Battery,Nice,0.0
2293,2040,7101,electricity,Battery,Marseille,0.0
2294,2040,7101,electricity,Battery,Alpin,0.0
2295,2040,7101,electricity,Salt cavern,Nice,0.0
2296,2040,7101,electricity,Salt cavern,Marseille,0.0
2297,2040,7101,electricity,Salt cavern,Alpin,0.0
2298,2040,7101,hydrogen,Battery,Nice,0.0
2299,2040,7101,hydrogen,Battery,Marseille,0.0
2300,2040,7101,hydrogen,Battery,Alpin,0.0
2301,2040,7101,hydrogen,Salt cavern,Nice,0.0
2302,2040,7101,hydrogen,Salt cavern,Marseille,0.0
2303,2040,7101,hydrogen,Salt cavern,Alpin,0.0
2304,2040,7101,natural gas,Battery,Nice,0.0
2305,2040,7101,natural gas,Battery,Marseille,0.0
2306,2040,7101,natural gas,Battery,Alpin,0.0
2307,2040,7101,natural gas,Salt cavern,Nice,0.0
2308,2040,7101,natural gas,Salt cavern,Marseille,0.0
2309,2040,7101,natural gas,Salt cavern,Alpin,0.0
2310,2040,2501,biogas,Battery,Nice,0.0
2311,2040,2501,biogas,Battery,Marseille,0.0
2312,2040,2501,biogas,Battery,Alpin,0.0
2313,2040,2501,biogas,Salt cavern,Nice,0.0
2314,2040,2501,biogas,Salt cavern,Marseille,0.0
2315,2040,2501,biogas,Salt cavern,Alpin,0.0
2316,2040,2501,gas,Battery,Nice,0.0
2317,2040,2501,gas,Battery,Marseille,0.0
2318,2040,2501,gas,Battery,Alpin,0.0
2319,2040,2501,gas,Salt cavern,Nice,0.0
2320,2040,2501,gas,Salt cavern,Marseille,0.0
2321,2040,2501,gas,Salt cavern,Alpin,0.0
2322,2040,2501,electricity,Battery,Nice,0.0
2323,2040,2501,electricity,Battery,Marseille,0.0
2324,2040,2501,electricity,Battery,Alpin,0.0
2325,2040,2501,electricity,Salt cavern,Nice,0.0
2326,2040,2501,electricity,Salt cavern,Marseille,0.0
2327,2040,2501,electricity,Salt cavern,Alpin,0.0
2328,2040,2501,hydrogen,Battery,Nice,0.0
2329,2040,2501,hydrogen,Battery,Marseille,0.0
2330,2040,2501,hydrogen,Battery,Alpin,0.0
2331,2040,2501,hydrogen,Salt cavern,Nice,0.0
2332,2040,2501,hydrogen,Salt cavern,Marseille,0.0
2333,2040,2501,hydrogen,Salt cavern,Alpin,0.0
2334,2040,2501,natural gas,Battery,Nice,0.0
2335,2040,2501,natural gas,Battery,Marseille,0.0
2336,2040,2501,natural gas,Battery,Alpin,0.0
2337,2040,2501,natural gas,Salt cavern,Nice,0.0
2338,2040,2501,natural gas,Salt cavern,Marseille,0.0
2339,2040,2501,natural gas,Salt cavern,Alpin,0.0
2340,2040,6601,biogas,Battery,Nice,0.0
2341,2040,6601,biogas,Battery,Marseille,0.0
2342,2040,6601,biogas,Battery,Alpin,0.0
2343,2040,6601,biogas,Salt cavern,Nice,0.0
2344,2040,6601,biogas,Salt cavern,Marseille,0.0
2345,2040,6601,biogas,Salt cavern,Alpin,0.0
2346,2040,6601,gas,Battery,Nice,0.0
2347,2040,6601,gas,Battery,Marseille,0.0
2348,2040,6601,gas,Battery,Alpin,0.0
2349,2040,6601,gas,Salt cavern,Nice,0.0
2350,2040,6601,gas,Salt cavern,Marseille,0.0
2351,2040,6601,gas,Salt cavern,Alpin,0.0
2352,2040,6601,electricity,Battery,Nice,0.0
2353,2040,6601,electricity,Battery,Marseille,0.0
2354,2040,6601,electricity,Battery,Alpin,0.0
2355,2040,6601,electricity,Salt cavern,Nice,0.0
2356,2040,6601,electricity,Salt cavern,Marseille,0.0
2357,2040,6601,electricity,Salt cavern,Alpin,0.0
2358,2040,6601,hydrogen,Battery,Nice,0.0
2359,2040,6601,hydrogen,Battery,Marseille,0.0
2360,2040,6601,hydrogen,Battery,Alpin,0.0
2361,2040,6601,hydrogen,Salt cavern,Nice,0.0
2362,2040,6601,hydrogen,Salt cavern,Marseille,0.0
2363,2040,6601,hydrogen,Salt cavern,Alpin,0.0
2364,2040,6601,natural gas,Battery,Nice,0.0
2365,2040,6601,natural gas,Battery,Marseille,0.0
2366,2040,6601,natural gas,Battery,Alpin,0.0
2367,2040,6601,natural gas,Salt cavern,Nice,0.0
2368,2040,6601,natural gas,Salt cavern,Marseille,0.0
2369,2040,6601,natural gas,Salt cavern,Alpin,0.0
2370,2040,2001,biogas,Battery,Nice,0.0
2371,2040,2001,biogas,Battery,Marseille,0.0
2372,2040,2001,biogas,Battery,Alpin,0.0
2373,2040,2001,biogas,Salt cavern,Nice,0.0
2374,2040,2001,biogas,Salt cavern,Marseille,0.0
2375,2040,2001,biogas,Salt cavern,Alpin,0.0
2376,2040,2001,gas,Battery,Nice,0.0
2377,2040,2001,gas,Battery,Marseille,0.0
2378,2040,2001,gas,Battery,Alpin,0.0
2379,2040,2001,gas,Salt cavern,Nice,0.0
2380,2040,2001,gas,Salt cavern,Marseille,0.0
2381,2040,2001,gas,Salt cavern,Alpin,0.0
2382,2040,2001,electricity,Battery,Nice,0.0
2383,2040,2001,electricity,Battery,Marseille,0.0
2384,2040,2001,electricity,Battery,Alpin,0.0
2385,2040,2001,electricity,Salt cavern,Nice,0.0
2386,2040,2001,electricity,Salt cavern,Marseille,0.0
2387,2040,2001,electricity,Salt cavern,Alpin,0.0
2388,2040,2001,hydrogen,Battery,Nice,0.0
2389,2040,2001,hydrogen,Battery,Marseille,0.0
2390,2040,2001,hydrogen,Battery,Alpin,0.0
2391,2040,2001,hydrogen,Salt cavern,Nice,0.0
2392,2040,2001,hydrogen,Salt cavern,Marseille,0.0
2393,2040,2001,hydrogen,Salt cavern,Alpin,0.0
2394,2040,2001,natural gas,Battery,Nice,0.0
2395,2040,2001,natural gas,Battery,Marseille,0.0
2396,2040,2001,natural gas,Battery,Alpin,0.0
2397,2040,2001,natural gas,Salt cavern,Nice,0.0
2398,2040,2001,natural gas,Salt cavern,Marseille,0.0
2399,2040,2001,natural gas,Salt cavern,Alpin,0.0
2400,2040,6101,biogas,Battery,Nice,0.0
2401,2040,6101,biogas,Battery,Marseille,0.0
2402,2040,6101,biogas,Battery,Alpin,0.0
2403,2040,6101,biogas,Salt cavern,Nice,0.0
2404,2040,6101,biogas,Salt cavern,Marseille,0.0
2405,2040,6101,biogas,Salt cavern,Alpin,0.0
2406,2040,6101,gas,Battery,Nice,0.0
2407,2040,6101,gas,Battery,Marseille,0.0
2408,2040,6101,gas,Battery,Alpin,0.0
2409,2040,6101,gas,Salt cavern,Nice,0.0
2410,2040,6101,gas,Salt cavern,Marseille,0.0
2411,2040,6101,gas,Salt cavern,Alpin,0.0
2412,2040,6101,electricity,Battery,Nice,0.0
2413,2040,6101,electricity,Battery,Marseille,0.0
2414,2040,6101,electricity,Battery,Alpin,0.0
2415,2040,6101,electricity,Salt cavern,Nice,0.0
2416,2040,6101,electricity,Salt cavern,Marseille,0.0
2417,2040,6101,electricity,Salt cavern,Alpin,0.0
2418,2040,6101,hydrogen,Battery,Nice,0.0
2419,2040,6101,hydrogen,Battery,Marseille,0.0
2420,2040,6101,hydrogen,Battery,Alpin,0.0
2421,2040,6101,hydrogen,Salt cavern,Nice,0.0
2422,2040,6101,hydrogen,Salt cavern,Marseille,0.0
2423,2040,6101,hydrogen,Salt cavern,Alpin,0.0
2424,2040,6101,natural gas,Battery,Nice,0.0
2425,2040,6101,natural gas,Battery,Marseille,0.0
2426,2040,6101,natural gas,Battery,Alpin,0.0
2427,2040,6101,natural gas,Salt cavern,Nice,0.0
2428,2040,6101,natural gas,Salt cavern,Marseille,0.0
2429,2040,6101,natural gas,Salt cavern,Alpin,0.0
2430,2040,1501,biogas,Battery,Nice,0.0
2431,2040,1501,biogas,Battery,Marseille,0.0
2432,2040,1501,biogas,Battery,Alpin,0.0
2433,2040,1501,biogas,Salt cavern,Nice,0.0
2434,2040,1501,biogas,Salt cavern,Marseille,0.0
2435,2040,1501,biogas,Salt cavern,Alpin,0.0
2436,2040,1501,gas,Battery,Nice,0.0
2437,2040,1501,gas,Battery,Marseille,0.0
2438,2040,1501,gas,Battery,Alpin,0.0
2439,2040,1501,gas,Salt cavern,Nice,0.0
2440,2040,1501,gas,Salt cavern,Marseille,0.0
2441,2040,1501,gas,Salt cavern,Alpin,0.0
2442,2040,1501,electricity,Battery,Nice,0.0
2443,2040,1501,electricity,Battery,Marseille,0.0
2444,2040,1501,electricity,Battery,Alpin,0.0
2445,2040,1501,electricity,Salt cavern,Nice,0.0
2446,2040,1501,electricity,Salt cavern,Marseille,0.0
2447,2040,1501,electricity,Salt cavern,Alpin,0.0
2448,2040,1501,hydrogen,Battery,Nice,0.0
2449,2040,1501,hydrogen,Battery,Marseille,0.0
2450,2040,1501,hydrogen,Battery,Alpin,0.0
2451,2040,1501,hydrogen,Salt cavern,Nice,0.0
2452,2040,1501,hydrogen,Salt cavern,Marseille,0.0
2453,2040,1501,hydrogen,Salt cavern,Alpin,0.0
2454,2040,1501,natural gas,Battery,Nice,0.0
2455,2040,1501,natural gas,Battery,Marseille,0.0
2456,2040,1501,natural gas,Battery,Alpin,0.0
2457,2040,1501,natural gas,Salt cavern,Nice,0.0
2458,2040,1501,natural gas,Salt cavern,Marseille,0.0
2459,2040,1501,natural gas,Salt cavern,Alpin,0.0
2460,2040,5601,biogas,Battery,Nice,0.0
2461,2040,5601,biogas,Battery,Marseille,0.0
2462,2040,5601,biogas,Battery,Alpin,0.0
2463,2040,5601,biogas,Salt cavern,Nice,0.0
2464,2040,5601,biogas,Salt cavern,Marseille,0.0
2465,2040,5601,biogas,Salt cavern,Alpin,0.0
2466,2040,5601,gas,Battery,Nice,0.0
2467,2040,5601,gas,Battery,Marseille,0.0
2468,2040,5601,gas,Battery,Alpin,0.0
2469,2040,5601,gas,Salt cavern,Nice,0.0
2470,2040,5601,gas,Salt cavern,Marseille,0.0
2471,2040,5601,gas,Salt cavern,Alpin,0.0
2472,2040,5601,electricity,Battery,Nice,0.0
2473,2040,5601,electricity,Battery,Marseille,0.0
2474,2040,5601,electricity,Battery,Alpin,0.0
2475,2040,5601,electricity,Salt cavern,Nice,0.0
2476,2040,5601,electricity,Salt cavern,Marseille,0.0
2477,2040,5601,electricity,Salt cavern,Alpin,0.0
2478,2040,5601,hydrogen,Battery,Nice,0.0
2479,2040,5601,hydrogen,Battery,Marseille,0.0
2480,2040,5601,hydrogen,Battery,Alpin,0.0
2481,2040,5601,hydrogen,Salt cavern,Nice,0.0
2482,2040,5601,hydrogen,Salt cavern,Marseille,0.0
2483,2040,5601,hydrogen,Salt cavern,Alpin,0.0
2484,2040,5601,natural gas,Battery,Nice,0.0
2485,2040,5601,natural gas,Battery,Marseille,0.0
2486,2040,5601,natural gas,Battery,Alpin,0.0
2487,2040,5601,natural gas,Salt cavern,Nice,0.0
2488,2040,5601,natural gas,Salt cavern,Marseille,0.0
2489,2040,5601,natural gas,Salt cavern,Alpin,0.0
2490,2040,1001,biogas,Battery,Nice,0.0
2491,2040,1001,biogas,Battery,Marseille,0.0
2492,2040,1001,biogas,Battery,Alpin,0.0
2493,2040,1001,biogas,Salt cavern,Nice,0.0
2494,2040,1001,biogas,Salt cavern,Marseille,0.0
2495,2040,1001,biogas,Salt cavern,Alpin,0.0
2496,2040,1001,gas,Battery,Nice,0.0
2497,2040,1001,gas,Battery,Marseille,0.0
2498,2040,1001,gas,Battery,Alpin,0.0
2499,2040,1001,gas,Salt cavern,Nice,0.0
2500,2040,1001,gas,Salt cavern,Marseille,0.0
2501,2040,1001,gas,Salt cavern,Alpin,0.0
2502,2040,1001,electricity,Battery,Nice,0.0
2503,2040,1001,electricity,Battery,Marseille,0.0
2504,2040,1001,electricity,Battery,Alpin,0.0
2505,2040,1001,electricity,Salt cavern,Nice,0.0
2506,2040,1001,electricity,Salt cavern,Marseille,0.0
2507,2040,1001,electricity,Salt cavern,Alpin,0.0
2508,2040,1001,hydrogen,Battery,Nice,0.0
2509,2040,1001,hydrogen,Battery,Marseille,0.0
2510,2040,1001,hydrogen,Battery,Alpin,0.0
2511,2040,1001,hydrogen,Salt cavern,Nice,0.0
2512,2040,1001,hydrogen,Salt cavern,Marseille,0.0
2513,2040,1001,hydrogen,Salt cavern,Alpin,0.0
2514,2040,1001,natural gas,Battery,Nice,0.0
2515,2040,1001,natural gas,Battery,Marseille,0.0
2516,2040,1001,natural gas,Battery,Alpin,0.0
2517,2040,1001,natural gas,Salt cavern,Nice,0.0
2518,2040,1001,natural gas,Salt cavern,Marseille,0.0
2519,2040,1001,natural gas,Salt cavern,Alpin,0.0
2520,2040,5101,biogas,Battery,Nice,0.0
2521,2040,5101,biogas,Battery,Marseille,0.0
2522,2040,5101,biogas,Battery,Alpin,0.0
2523,2040,5101,biogas,Salt cavern,Nice,0.0
2524,2040,5101,biogas,Salt cavern,Marseille,0.0
2525,2040,5101,biogas,Salt cavern,Alpin,0.0
2526,2040,5101,gas,Battery,Nice,0.0
2527,2040,5101,gas,Battery,Marseille,0.0
2528,2040,5101,gas,Battery,Alpin,0.0
2529,2040,5101,gas,Salt cavern,Nice,0.0
2530,2040,5101,gas,Salt cavern,Marseille,0.0
2531,2040,5101,gas,Salt cavern,Alpin,0.0
2532,2040,5101,electricity,Battery,Nice,0.0
2533,2040,5101,electricity,Battery,Marseille,0.0
2534,2040,5101,electricity,Battery,Alpin,0.0
2535,2040,5101,electricity,Salt cavern,Nice,0.0
2536,2040,5101,electricity,Salt cavern,Marseille,0.0
2537,2040,5101,electricity,Salt cavern,Alpin,0.0
2538,2040,5101,hydrogen,Battery,Nice,0.0
2539,2040,5101,hydrogen,Battery,Marseille,0.0
2540,2040,5101,hydrogen,Battery,Alpin,0.0
2541,2040,5101,hydrogen,Salt cavern,Nice,0.0
2542,2040,5101,hydrogen,Salt cavern,Marseille,0.0
2543,2040,5101,hydrogen,Salt cavern,Alpin,0.0
2544,2040,5101,natural gas,Battery,Nice,0.0
2545,2040,5101,natural gas,Battery,Marseille,0.0
2546,2040,5101,natural gas,Battery,Alpin,0.0
2547,2040,5101,natural gas,Salt cavern,Nice,0.0
2548,2040,5101,natural gas,Salt cavern,Marseille,0.0
2549,2040,5101,natural gas,Salt cavern,Alpin,0.0
2550,2040,501,biogas,Battery,Nice,0.0
2551,2040,501,biogas,Battery,Marseille,0.0
2552,2040,501,biogas,Battery,Alpin,0.0
2553,2040,501,biogas,Salt cavern,Nice,0.0
2554,2040,501,biogas,Salt cavern,Marseille,0.0
2555,2040,501,biogas,Salt cavern,Alpin,0.0
2556,2040,501,gas,Battery,Nice,0.0
2557,2040,501,gas,Battery,Marseille,0.0
2558,2040,501,gas,Battery,Alpin,0.0
2559,2040,501,gas,Salt cavern,Nice,0.0
2560,2040,501,gas,Salt cavern,Marseille,0.0
2561,2040,501,gas,Salt cavern,Alpin,0.0
2562,2040,501,electricity,Battery,Nice,0.0
2563,2040,501,electricity,Battery,Marseille,0.0
2564,2040,501,electricity,Battery,Alpin,0.0
2565,2040,501,electricity,Salt cavern,Nice,0.0
2566,2040,501,electricity,Salt cavern,Marseille,0.0
2567,2040,501,electricity,Salt cavern,Alpin,0.0
2568,2040,501,hydrogen,Battery,Nice,0.0
2569,2040,501,hydrogen,Battery,Marseille,0.0
2570,2040,501,hydrogen,Battery,Alpin,0.0
2571,2040,501,hydrogen,Salt cavern,Nice,0.0
2572,2040,501,hydrogen,Salt cavern,Marseille,0.0
2573,2040,501,hydrogen,Salt cavern,Alpin,0.0
2574,2040,501,natural gas,Battery,Nice,0.0
2575,2040,501,natural gas,Battery,Marseille,0.0
2576,2040,501,natural gas,Battery,Alpin,0.0
2577,2040,501,natural gas,Salt cavern,Nice,0.0
2578,2040,501,natural gas,Salt cavern,Marseille,0.0
2579,2040,501,natural gas,Salt cavern,Alpin,0.0
2580,2040,4601,biogas,Battery,Nice,0.0
2581,2040,4601,biogas,Battery,Marseille,0.0
2582,2040,4601,biogas,Battery,Alpin,0.0
2583,2040,4601,biogas,Salt cavern,Nice,0.0
2584,2040,4601,biogas,Salt cavern,Marseille,0.0
2585,2040,4601,biogas,Salt cavern,Alpin,0.0
2586,2040,4601,gas,Battery,Nice,0.0
2587,2040,4601,gas,Battery,Marseille,0.0
2588,2040,4601,gas,Battery,Alpin,0.0
2589,2040,4601,gas,Salt cavern,Nice,0.0
2590,2040,4601,gas,Salt cavern,Marseille,0.0
2591,2040,4601,gas,Salt cavern,Alpin,0.0
2592,2040,4601,electricity,Battery,Nice,0.0
2593,2040,4601,electricity,Battery,Marseille,0.0
2594,2040,4601,electricity,Battery,Alpin,0.0
2595,2040,4601,electricity,Salt cavern,Nice,0.0
2596,2040,4601,electricity,Salt cavern,Marseille,0.0
2597,2040,4601,electricity,Salt cavern,Alpin,0.0
2598,2040,4601,hydrogen,Battery,Nice,0.0
2599,2040,4601,hydrogen,Battery,Marseille,0.0
2600,2040,4601,hydrogen,Battery,Alpin,0.0
2601,2040,4601,hydrogen,Salt cavern,Nice,0.0
2602,2040,4601,hydrogen,Salt cavern,Marseille,0.0
2603,2040,4601,hydrogen,Salt cavern,Alpin,0.0
2604,2040,4601,natural gas,Battery,Nice,0.0
2605,2040,4601,natural gas,Battery,Marseille,0.0
2606,2040,4601,natural gas,Battery,Alpin,0.0
2607,2040,4601,natural gas,Salt cavern,Nice,0.0
2608,2040,4601,natural gas,Salt cavern,Marseille,0.0
2609,2040,4601,natural gas,Salt cavern,Alpin,0.0
2610,2040,8701,biogas,Battery,Nice,0.0
2611,2040,8701,biogas,Battery,Marseille,0.0
2612,2040,8701,biogas,Battery,Alpin,0.0
2613,2040,8701,biogas,Salt cavern,Nice,0.0
2614,2040,8701,biogas,Salt cavern,Marseille,0.0
2615,2040,8701,biogas,Salt cavern,Alpin,0.0
2616,2040,8701,gas,Battery,Nice,0.0
2617,2040,8701,gas,Battery,Marseille,0.0
2618,2040,8701,gas,Battery,Alpin,0.0
2619,2040,8701,gas,Salt cavern,Nice,0.0
2620,2040,8701,gas,Salt cavern,Marseille,0.0
2621,2040,8701,gas,Salt cavern,Alpin,0.0
2622,2040,8701,electricity,Battery,Nice,0.0
2623,2040,8701,electricity,Battery,Marseille,0.0
2624,2040,8701,electricity,Battery,Alpin,0.0
2625,2040,8701,electricity,Salt cavern,Nice,0.0
2626,2040,8701,electricity,Salt cavern,Marseille,0.0
2627,2040,8701,electricity,Salt cavern,Alpin,0.0
2628,2040,8701,hydrogen,Battery,Nice,0.0
2629,2040,8701,hydrogen,Battery,Marseille,0.0
2630,2040,8701,hydrogen,Battery,Alpin,0.0
2631,2040,8701,hydrogen,Salt cavern,Nice,0.0
2632,2040,8701,hydrogen,Salt cavern,Marseille,0.0
2633,2040,8701,hydrogen,Salt cavern,Alpin,0.0
2634,2040,8701,natural gas,Battery,Nice,0.0
2635,2040,8701,natural gas,Battery,Marseille,0.0
2636,2040,8701,natural gas,Battery,Alpin,0.0
2637,2040,8701,natural gas,Salt cavern,Nice,0.0
2638,2040,8701,natural gas,Salt cavern,Marseille,0.0
2639,2040,8701,natural gas,Salt cavern,Alpin,0.0
2640,2050,1,biogas,Battery,Nice,0.0
2641,2050,1,biogas,Battery,Marseille,0.0
2642,2050,1,biogas,Battery,Alpin,0.0
2643,2050,1,biogas,Salt cavern,Nice,0.0
2644,2050,1,biogas,Salt cavern,Marseille,0.0
2645,2050,1,biogas,Salt cavern,Alpin,0.0
2646,2050,1,gas,Battery,Nice,0.0
2647,2050,1,gas,Battery,Marseille,0.0
2648,2050,1,gas,Battery,Alpin,0.0
2649,2050,1,gas,Salt cavern,Nice,0.0
2650,2050,1,gas,Salt cavern,Marseille,0.0
2651,2050,1,gas,Salt cavern,Alpin,0.0
2652,2050,1,electricity,Battery,Nice,0.0
2653,2050,1,electricity,Battery,Marseille,0.0
2654,2050,1,electricity,Battery,Alpin,0.0
2655,2050,1,electricity,Salt cavern,Nice,0.0
2656,2050,1,electricity,Salt cavern,Marseille,0.0
2657,2050,1,electricity,Salt cavern,Alpin,0.0
2658,2050,1,hydrogen,Battery,Nice,0.0
2659,2050,1,hydrogen,Battery,Marseille,0.0
2660,2050,1,hydrogen,Battery,Alpin,0.0
2661,2050,1,hydrogen,Salt cavern,Nice,0.0
2662,2050,1,hydrogen,Salt cavern,Marseille,0.0
2663,2050,1,hydrogen,Salt cavern,Alpin,0.0
2664,2050,1,natural gas,Battery,Nice,0.0
2665,2050,1,natural gas,Battery,Marseille,0.0
2666,2050,1,natural gas,Battery,Alpin,0.0
2667,2050,1,natural gas,Salt cavern,Nice,0.0
2668,2050,1,natural gas,Salt cavern,Marseille,0.0
2669,2050,1,natural gas,Salt cavern,Alpin,0.0
2670,2050,4101,biogas,Battery,Nice,0.0
2671,2050,4101,biogas,Battery,Marseille,0.0
2672,2050,4101,biogas,Battery,Alpin,0.0
2673,2050,4101,biogas,Salt cavern,Nice,0.0
2674,2050,4101,biogas,Salt cavern,Marseille,0.0
2675,2050,4101,biogas,Salt cavern,Alpin,0.0
2676,2050,4101,gas,Battery,Nice,0.0
2677,2050,4101,gas,Battery,Marseille,0.0
2678,2050,4101,gas,Battery,Alpin,0.0
2679,2050,4101,gas,Salt cavern,Nice,0.0
2680,2050,4101,gas,Salt cavern,Marseille,0.0
2681,2050,4101,gas,Salt cavern,Alpin,0.0
2682,2050,4101,electricity,Battery,Nice,0.0
2683,2050,4101,electricity,Battery,Marseille,0.0
2684,2050,4101,electricity,Battery,Alpin,0.0
2685,2050,4101,electricity,Salt cavern,Nice,0.0
2686,2050,4101,electricity,Salt cavern,Marseille,0.0
2687,2050,4101,electricity,Salt cavern,Alpin,0.0
2688,2050,4101,hydrogen,Battery,Nice,0.0
2689,2050,4101,hydrogen,Battery,Marseille,0.0
2690,2050,4101,hydrogen,Battery,Alpin,0.0
2691,2050,4101,hydrogen,Salt cavern,Nice,0.0
2692,2050,4101,hydrogen,Salt cavern,Marseille,0.0
2693,2050,4101,hydrogen,Salt cavern,Alpin,0.0
2694,2050,4101,natural gas,Battery,Nice,0.0
2695,2050,4101,natural gas,Battery,Marseille,0.0
2696,2050,4101,natural gas,Battery,Alpin,0.0
2697,2050,4101,natural gas,Salt cavern,Nice,0.0
2698,2050,4101,natural gas,Salt cavern,Marseille,0.0
2699,2050,4101,natural gas,Salt cavern,Alpin,0.0
2700,2050,8201,biogas,Battery,Nice,0.0
2701,2050,8201,biogas,Battery,Marseille,0.0
2702,2050,8201,biogas,Battery,Alpin,0.0
2703,2050,8201,biogas,Salt cavern,Nice,0.0
2704,2050,8201,biogas,Salt cavern,Marseille,0.0
2705,2050,8201,biogas,Salt cavern,Alpin,0.0
2706,2050,8201,gas,Battery,Nice,0.0
2707,2050,8201,gas,Battery,Marseille,0.0
2708,2050,8201,gas,Battery,Alpin,0.0
2709,2050,8201,gas,Salt cavern,Nice,0.0
2710,2050,8201,gas,Salt cavern,Marseille,0.0
2711,2050,8201,gas,Salt cavern,Alpin,0.0
2712,2050,8201,electricity,Battery,Nice,0.0
2713,2050,8201,electricity,Battery,Marseille,0.0
2714,2050,8201,electricity,Battery,Alpin,0.0
2715,2050,8201,electricity,Salt cavern,Nice,0.0
2716,2050,8201,electricity,Salt cavern,Marseille,0.0
2717,2050,8201,electricity,Salt cavern,Alpin,0.0
2718,2050,8201,hydrogen,Battery,Nice,0.0
2719,2050,8201,hydrogen,Battery,Marseille,0.0
2720,2050,8201,hydrogen,Battery,Alpin,0.0
2721,2050,8201,hydrogen,Salt cavern,Nice,0.0
2722,2050,8201,hydrogen,Salt cavern,Marseille,0.0
2723,2050,8201,hydrogen,Salt cavern,Alpin,0.0
2724,2050,8201,natural gas,Battery,Nice,0.0
2725,2050,8201,natural gas,Battery,Marseille,0.0
2726,2050,8201,natural gas,Battery,Alpin,0.0
2727,2050,8201,natural gas,Salt cavern,Nice,0.0
2728,2050,8201,natural gas,Salt cavern,Marseille,0.0
2729,2050,8201,natural gas,Salt cavern,Alpin,0.0
2730,2050,3601,biogas,Battery,Nice,0.0
2731,2050,3601,biogas,Battery,Marseille,0.0
2732,2050,3601,biogas,Battery,Alpin,0.0
2733,2050,3601,biogas,Salt cavern,Nice,0.0
2734,2050,3601,biogas,Salt cavern,Marseille,0.0
2735,2050,3601,biogas,Salt cavern,Alpin,0.0
2736,2050,3601,gas,Battery,Nice,0.0
2737,2050,3601,gas,Battery,Marseille,0.0
2738,2050,3601,gas,Battery,Alpin,0.0
2739,2050,3601,gas,Salt cavern,Nice,0.0
2740,2050,3601,gas,Salt cavern,Marseille,0.0
2741,2050,3601,gas,Salt cavern,Alpin,0.0
