,YEAR_op,TIMESTAMP,AREA,carbon_Pvar
194,2040,1401,Nice,21374.11413555
195,2040,5501,Alpin,6019.014841962146
196,2040,5501,Marseille,45426.09898314924
197,2040,5501,Nice,8663.551159731
198,2040,901,Alpin,0.0
199,2040,901,Marseille,0.0
200,2040,901,Nice,0.0
201,2040,5001,Alpin,0.0
202,2040,5001,Marseille,0.0
203,2040,5001,Nice,0.0
204,2040,401,Alpin,0.0
205,2040,401,Marseille,0.0
206,2040,401,Nice,0.0
207,2040,4501,Alpin,1267.8647003160418
208,2040,4501,Marseille,9151.876250208805
209,2040,4501,Nice,5630.0081706
210,2040,8601,Alpin,11.896753184428007
211,2040,8601,Marseille,0.0
212,2040,8601,Nice,0.0
213,2040,4001,Alpin,2278.8926256655004
214,2040,4001,Marseille,16843.380101267787
215,2040,4001,Nice,5579.525232
216,2040,8101,Alpin,8134.316584076304
217,2040,8101,Marseille,60170.54300980547
218,2040,8101,Nice,26005.611252337498
219,2040,3501,Alpin,1317.271743854584
220,2040,3501,Marseille,9532.78161688982
221,2040,3501,Nice,2231.483754
222,2040,7601,Alpin,9102.96073708299
223,2040,7601,Marseille,67344.54984581894
224,2040,7601,Nice,16570.50801705
225,2040,3001,Alpin,2646.0117818545837
226,2040,3001,Marseille,19752.596970889823
227,2040,3001,Nice,3986.73294
228,2040,7101,Alpin,13971.411195686513
229,2040,7101,Marseille,105138.67106519807
230,2040,7101,Nice,20360.1748695
231,2040,2501,Alpin,4681.8902982291365
232,2040,2501,Marseille,35306.47281344554
233,2040,2501,Nice,6762.095533350001
234,2040,6601,Alpin,36.31299647376176
235,2040,6601,Marseille,0.0
236,2040,6601,Nice,0.0
237,2040,2001,Alpin,0.0
238,2040,2001,Marseille,0.0
239,2040,2001,Nice,0.0
240,2040,6101,Alpin,41.02537006195985
241,2040,6101,Marseille,0.0
242,2040,6101,Nice,0.0
243,2040,1501,Alpin,0.0
244,2040,1501,Marseille,0.0
245,2040,1501,Nice,0.0
246,2040,5601,Alpin,12636.209232421252
247,2040,5601,Marseille,94812.54921843958
248,2040,5601,Nice,24994.713441852
249,2040,1001,Alpin,8236.005788028899
250,2040,1001,Marseille,60789.16885118971
251,2040,1001,Nice,19311.5395011
252,2040,5101,Alpin,1918.9199648699173
253,2040,5101,Marseille,13343.320708353538
254,2040,5101,Nice,11984.9033928
255,2040,501,Alpin,50.72731568472062
256,2040,501,Marseille,0.0
257,2040,501,Nice,0.0
258,2040,4601,Alpin,4623.664020645178
259,2040,4601,Marseille,34261.71034442934
260,2040,4601,Nice,10802.5496943
261,2040,8701,Alpin,0.0
262,2040,8701,Marseille,0.0
263,2040,8701,Nice,0.0
264,2050,1,Alpin,5286.396472397639
265,2050,1,Marseille,30018.565632000005
266,2050,1,Nice,4321.234684800001
267,2050,4101,Alpin,24866.777270874743
268,2050,4101,Marseille,112172.395232
269,2050,4101,Nice,14788.4048748
270,2050,8201,Alpin,35615.85252412097
271,2050,8201,Marseille,157154.65383720002
272,2050,8201,Nice,20512.099955205
273,2050,3601,Alpin,0.0
274,2050,3601,Marseille,0.0
275,2050,3601,Nice,23.07558693330621
276,2050,7701,Alpin,0.0
277,2050,7701,Marseille,0.0
278,2050,7701,Nice,37.1924165866258
279,2050,3101,Alpin,10597.834125178657
280,2050,3101,Marseille,47488.715572
281,2050,3101,Nice,6242.03700705
282,2050,7201,Alpin,13952.503395954001
283,2050,7201,Marseille,51650.19869135711
284,2050,7201,Nice,6981.082372782
285,2050,2601,Alpin,0.0
286,2050,2601,Marseille,0.0
287,2050,2601,Nice,670.3263681922731
288,2050,6701,Alpin,25920.00082188
289,2050,6701,Marseille,95923.45768266353
290,2050,6701,Nice,12975.72090804
291,2050,2101,Alpin,16968.031018179965
292,2050,2101,Marseille,90896.99356500001
293,2050,2101,Nice,26011.720957687503
294,2050,6201,Alpin,383.2728935338839
295,2050,6201,Marseille,0.0
296,2050,6201,Nice,7949.927844
297,2050,1601,Alpin,0.0
298,2050,1601,Marseille,0.0
299,2050,1601,Nice,4280.047455068555
300,2050,5701,Alpin,0.0
301,2050,5701,Marseille,0.0
302,2050,5701,Nice,9933.254694752655
303,2050,1101,Alpin,0.0
304,2050,1101,Marseille,0.0
305,2050,1101,Nice,48.594471306608625
306,2050,5201,Alpin,10222.407050618582
307,2050,5201,Marseille,58003.113269115005
308,2050,5201,Nice,16428.5613261
309,2050,601,Alpin,31943.30350050222
310,2050,601,Marseille,150981.46175999998
311,2050,601,Nice,20310.700464
312,2050,4701,Alpin,24467.811790500004
313,2050,4701,Marseille,88376.58503754063
314,2050,4701,Nice,12758.9775615
315,2050,101,Alpin,5173.218843385231
316,2050,101,Marseille,30759.893168000006
317,2050,101,Nice,4492.7370102
318,2050,4201,Alpin,0.0
319,2050,4201,Marseille,0.0
320,2050,4201,Nice,25.518884373303337
321,2050,8301,Alpin,42842.25738408755
322,2050,8301,Marseille,188080.02558470497
323,2050,8301,Nice,24581.24714445
324,2050,3701,Alpin,15423.82916745
325,2050,3701,Marseille,56969.4938696647
326,2050,3701,Nice,7747.16035335
327,2050,7801,Alpin,21999.278809199997
328,2050,7801,Marseille,78095.58843986115
329,2050,7801,Nice,11792.2394436
330,2050,3201,Alpin,5747.291935037983
331,2050,3201,Marseille,29209.063410590003
332,2050,3201,Nice,7290.1247538735
333,2050,7301,Alpin,22225.950935970068
334,2050,7301,Marseille,98201.4423396
335,2050,7301,Nice,12825.232193565
336,2050,2701,Alpin,8554.490596575002
337,2050,2701,Marseille,27343.213066206335
338,2050,2701,Nice,20785.721141295
339,2050,6801,Alpin,0.0
340,2050,6801,Marseille,0.0
341,2050,6801,Nice,188.19309372470659
342,2050,2201,Alpin,0.0
343,2050,2201,Marseille,0.0
344,2050,2201,Nice,0.0
345,2050,6301,Alpin,0.0
346,2050,6301,Marseille,3316.039785365698
347,2050,6301,Nice,20834.725436415
348,2050,1701,Alpin,13952.349679800001
349,2050,1701,Marseille,44662.582950768105
350,2050,1701,Nice,8621.840243400002
351,2050,5801,Alpin,18128.59857260036
352,2050,5801,Marseille,99185.5691042525
353,2050,5801,Nice,24979.05697065
354,2050,1201,Alpin,27401.451994127034
355,2050,1201,Marseille,131175.56672
356,2050,1201,Nice,17739.756408
357,2050,5301,Alpin,0.0
358,2050,5301,Marseille,0.0
359,2050,5301,Nice,16.288649599980854
360,2050,701,Alpin,6099.712032324742
361,2050,701,Marseille,40054.415276
362,2050,701,Nice,6019.514130149999
363,2050,4801,Alpin,16502.677091459995
364,2050,4801,Marseille,62026.99127312515
365,2050,4801,Nice,8353.077355056
366,2050,201,Alpin,39119.10898103235
367,2050,201,Marseille,173021.88862638752
368,2050,201,Nice,23038.952848237503
369,2050,4301,Alpin,205.40220211934997
370,2050,4301,Marseille,8434.917087999998
371,2050,4301,Nice,1554.472873199999
372,2050,8401,Alpin,33210.7665939
373,2050,8401,Marseille,121890.28899483754
374,2050,8401,Nice,16863.764303699998
375,2050,3801,Alpin,5765.727501267998
376,2050,3801,Marseille,20400.496135388308
377,2050,3801,Nice,4911.885469950001
378,2050,7901,Alpin,10940.032277205328
379,2050,7901,Marseille,69976.13968000001
380,2050,7901,Nice,10440.848802
381,2050,3301,Alpin,0.0
382,2050,3301,Marseille,0.0
383,2050,3301,Nice,0.0
384,2050,7401,Alpin,0.0
385,2050,7401,Marseille,0.0
386,2050,7401,Nice,0.0
387,2050,2801,Alpin,500.1185761262488
388,2050,2801,Marseille,9917.819696474997
389,2050,2801,Nice,4096.8756396
390,2050,6901,Alpin,26841.477308599937
391,2050,6901,Marseille,129484.59792385998
392,2050,6901,Nice,24493.15445496
393,2050,2301,Alpin,0.0
394,2050,2301,Marseille,0.0
395,2050,2301,Nice,48.59447130660955
396,2050,6401,Alpin,15994.541364871846
397,2050,6401,Marseille,85207.62713919999
398,2050,6401,Nice,21094.510872
399,2050,1801,Alpin,0.0
400,2050,1801,Marseille,0.0
401,2050,1801,Nice,48.32299381327653
402,2050,5901,Alpin,47077.7894583
403,2050,5901,Marseille,206020.87002718975
404,2050,5901,Nice,26928.828172471498
405,2050,1301,Alpin,0.0
406,2050,1301,Marseille,0.0
407,2050,1301,Nice,58.36766106659806
408,2050,5401,Alpin,0.0
409,2050,5401,Marseille,0.0
410,2050,5401,Nice,12.487964693318654
411,2050,801,Alpin,0.0
412,2050,801,Marseille,0.0
413,2050,801,Nice,0.0
414,2050,4901,Alpin,26312.57109510599
415,2050,4901,Marseille,101901.48566299131
416,2050,4901,Nice,13645.825536119999
417,2050,301,Alpin,29211.426592708027
418,2050,301,Marseille,130960.31147865001
419,2050,301,Nice,18624.702960705
420,2050,4401,Alpin,14462.871465623028
421,2050,4401,Marseille,67102.28886114
422,2050,4401,Nice,11283.17013018
423,2050,8501,Alpin,15455.7521211
424,2050,8501,Marseille,56297.236235985234
425,2050,8501,Nice,7948.7575413
426,2050,3901,Alpin,2497.0535179799986
427,2050,3901,Marseille,6870.199572316433
428,2050,3901,Nice,10331.371750350001
429,2050,8001,Alpin,0.0
430,2050,8001,Marseille,0.0
431,2050,8001,Nice,0.0
432,2050,3401,Alpin,0.0
433,2050,3401,Marseille,0.0
434,2050,3401,Nice,0.0
435,2050,7501,Alpin,0.0
436,2050,7501,Marseille,0.0
437,2050,7501,Nice,0.0
438,2050,2901,Alpin,9416.70914093486
439,2050,2901,Marseille,42361.771704
440,2050,2901,Nice,5577.9654230999995
441,2050,7001,Alpin,0.0
442,2050,7001,Marseille,0.0
443,2050,7001,Nice,0.0
444,2050,2401,Alpin,47571.11034174
445,2050,2401,Marseille,176028.18086584876
446,2050,2401,Nice,23819.25243042
447,2050,6501,Alpin,0.0
448,2050,6501,Marseille,0.0
449,2050,6501,Nice,29.31956927996498
450,2050,1901,Alpin,5420.548102500001
451,2050,1901,Marseille,14177.736589103395
452,2050,1901,Nice,4094.9722575
453,2050,6001,Alpin,31480.800175687502
454,2050,6001,Marseille,138453.10552036864
455,2050,6001,Nice,18128.542395
456,2050,1401,Alpin,28369.429536017
457,2050,1401,Marseille,99577.57997240234
458,2050,1401,Nice,21374.11413555
459,2050,5501,Alpin,17217.982914156
460,2050,5501,Marseille,64242.24096145105
461,2050,5501,Nice,8663.551159731
462,2050,901,Alpin,0.0
463,2050,901,Marseille,0.0
464,2050,901,Nice,0.0
465,2050,5001,Alpin,0.0
466,2050,5001,Marseille,0.0
467,2050,5001,Nice,0.0
468,2050,401,Alpin,0.0
469,2050,401,Marseille,0.0
470,2050,401,Nice,0.0
471,2050,4501,Alpin,0.0
472,2050,4501,Marseille,0.0
473,2050,4501,Nice,3938.3531494063986
474,2050,8601,Alpin,0.0
475,2050,8601,Marseille,0.0
476,2050,8601,Nice,0.0
477,2050,4001,Alpin,2611.358084805554
478,2050,4001,Marseille,17164.6255638
479,2050,4001,Nice,5579.525232
480,2050,8101,Alpin,2442.06854499109
481,2050,8101,Marseille,35593.187205624985
482,2050,8101,Nice,26005.611252337498
483,2050,3501,Alpin,2374.669023937962
484,2050,3501,Marseille,15006.595359999996
485,2050,3501,Nice,2231.483754
486,2050,7601,Alpin,24093.234807576995
487,2050,7601,Marseille,85097.33282012679
488,2050,7601,Nice,16570.50801705
489,2050,3001,Alpin,6131.230365937962
490,2050,3001,Marseille,29442.2896
491,2050,3001,Nice,3986.73294
492,2050,7101,Alpin,40315.2340665
493,2050,7101,Marseille,148438.2068505096
494,2050,7101,Nice,20360.1748695
495,2050,2501,Alpin,11650.828495927106
496,2050,2501,Marseille,51682.187564
497,2050,2501,Nice,6762.095533350001
498,2050,6601,Alpin,0.0
499,2050,6601,Marseille,0.0
500,2050,6601,Nice,35.563551626624864
501,2050,2001,Alpin,0.0
502,2050,2001,Marseille,0.0
503,2050,2001,Nice,0.0
504,2050,6101,Alpin,0.0
505,2050,6101,Marseille,0.0
506,2050,6101,Nice,40.178669013286104
507,2050,1501,Alpin,0.0
508,2050,1501,Marseille,0.0
509,2050,1501,Nice,0.0
510,2050,5601,Alpin,23082.093836713775
511,2050,5601,Marseille,113515.36147896
512,2050,5601,Nice,24994.713441852
513,2050,1001,Alpin,17242.315626872
514,2050,1001,Marseille,59039.337992193934
515,2050,1001,Nice,19311.5395011
516,2050,5101,Alpin,0.0
517,2050,5101,Marseille,0.0
518,2050,5101,Nice,7985.387585968374
519,2050,501,Alpin,0.0
520,2050,501,Marseille,0.0
521,2050,501,Nice,49.68038127994066
522,2050,4601,Alpin,6004.651515630864
523,2050,4601,Marseille,36584.970430645
524,2050,4601,Nice,10802.5496943
525,2050,8701,Alpin,0.0
526,2050,8701,Marseille,0.0
527,2050,8701,Nice,0.0
528,2030,1,Alpin,2048.2426747902327
529,2030,1,Marseille,20256.86279828191
530,2030,1,Nice,10713.003161222341
531,2030,4101,Alpin,7857.91842474057
532,2030,4101,Marseille,59775.54355828191
533,2030,4101,Nice,18341.959957850373
534,2030,8201,Alpin,11040.052192483046
535,2030,8201,Marseille,82009.48125638736
536,2030,8201,Nice,22399.915700737623
537,2030,3601,Alpin,0.0
538,2030,3601,Marseille,6323.1881710819025
539,2030,3601,Nice,13797.049525816652
540,2030,7701,Alpin,0.0
541,2030,7701,Marseille,6354.5497454819
542,2030,7701,Nice,22237.597471022134
543,2030,3101,Alpin,3329.4962048293473
544,2030,3101,Marseille,28940.072087281907
545,2030,3101,Nice,7466.638566912541
546,2030,7201,Alpin,3757.1193727212462
547,2030,7201,Marseille,31846.253550209905
548,2030,7201,Nice,7628.956796628029
549,2030,2601,Alpin,1544.3411776963128
550,2030,2601,Marseille,16822.500890213905
551,2030,2601,Nice,12336.185458377242
552,2030,6701,Alpin,6978.529519813643
553,2030,6701,Marseille,53774.807691241906
554,2030,6701,Nice,14284.004214963123
555,2030,2101,Alpin,14054.025852136223
556,2030,2101,Marseille,150883.77004484777
557,2030,2101,Nice,28405.690200210753
558,2030,6201,Alpin,3778.9155604678617
559,2030,6201,Marseille,32036.632522521908
560,2030,6201,Nice,19478.187565858803
561,2030,1601,Alpin,4849.608302600423
562,2030,1601,Marseille,39320.14623851591
563,2030,1601,Nice,24997.007376185462
564,2030,5701,Alpin,8586.565111955691
565,2030,5701,Marseille,64673.118346194904
566,2030,5701,Nice,29379.599578503694
567,2030,1101,Alpin,0.0
568,2030,1101,Marseille,6379.880247881879
569,2030,1101,Nice,29054.963119072712
570,2030,5201,Alpin,8725.914017591254
571,2030,5201,Marseille,65640.80579553991
572,2030,5201,Nice,20452.09694415174
573,2030,601,Alpin,10515.62379914858
574,2030,601,Marseille,77914.72591508192
575,2030,601,Nice,31165.100105374084
576,2030,4701,Alpin,6497.676738526346
577,2030,4701,Marseille,50557.83430508191
578,2030,4701,Nice,21912.961011591153
579,2030,101,Alpin,2089.095139888515
580,2030,101,Marseille,20542.872099881908
581,2030,101,Nice,12011.548998946262
582,2030,4201,Alpin,0.0
583,2030,4201,Marseille,6328.616135881902
584,2030,4201,Nice,15257.913593256062
585,2030,8301,Alpin,13225.46582874665
586,2030,8301,Marseille,96296.91263688191
587,2030,8301,Nice,26944.826132771344
588,2030,3701,Alpin,4148.049094808532
589,2030,3701,Marseille,34510.5654724819
590,2030,3701,Nice,8927.502634351951
591,2030,7801,Alpin,5785.677636800422
592,2030,7801,Marseille,45740.88183348191
593,2030,7801,Nice,24997.007376185462
594,2030,3201,Alpin,3948.22145447764
595,2030,3201,Marseille,34043.59936021484
596,2030,3201,Nice,7953.593256059011
597,2030,7301,Alpin,6897.439705824199
598,2030,7301,Marseille,53222.85283334191
599,2030,7301,Nice,14121.685985247632
600,2030,2701,Alpin,11178.609178404737
601,2030,2701,Marseille,82278.7358186319
602,2030,2701,Nice,22886.870389884094
603,2030,6801,Alpin,3090.852885118071
604,2030,6801,Marseille,27426.969308990898
605,2030,6801,Nice,31976.691253951532
606,2030,2201,Alpin,1619.3925379465245
607,2030,2201,Marseille,17387.506339362906
608,2030,2201,Nice,24834.689146469973
609,2030,6301,Alpin,11117.273866931524
610,2030,6301,Marseille,81857.8032596379
611,2030,6301,Nice,24834.689146469973
612,2030,1701,Alpin,3468.0524609077247
613,2030,1701,Marseille,50920.386207179996
614,2030,1701,Nice,34736.10115911486
615,2030,5801,Alpin,13211.672456925871
616,2030,5801,Marseille,96177.0927671049
617,2030,5801,Nice,32301.327713382514
618,2030,1201,Alpin,9122.141459886197
619,2030,1201,Marseille,68430.9496910819
620,2030,1201,Nice,28568.008429926245
621,2030,5301,Alpin,0.0
622,2030,5301,Marseille,6308.110491081903
623,2030,5301,Nice,9739.093782929402
624,2030,701,Alpin,2694.9266778905694
625,2030,701,Marseille,24699.980579681902
626,2030,701,Nice,18341.959957850373
627,2030,4801,Alpin,4497.288271722336
628,2030,4801,Marseille,36884.233479305905
629,2030,4801,Nice,9089.820864067442
630,2030,201,Alpin,12415.989582544938
631,2030,201,Marseille,91502.8182950302
632,2030,201,Nice,25159.325605900955
633,2030,4301,Alpin,524.4343842953344
634,2030,4301,Marseille,9889.815551881902
635,2030,4301,Nice,8440.54794520548
636,2030,8401,Alpin,8899.48241008578
637,2030,8401,Marseille,66876.9812738819
638,2030,8401,Nice,22237.597471022134
639,2030,3801,Alpin,2568.8699468176505
640,2030,3801,Marseille,23759.433510927905
641,2030,3801,Nice,6979.6838777660705
642,2030,7901,Alpin,4719.434111740782
643,2030,7901,Marseille,38535.319267081904
644,2030,7901,Nice,30840.463645943102
645,2030,3301,Alpin,0.0
646,2030,3301,Marseille,6289.456174245905
647,2030,3301,Nice,5843.45626975764
648,2030,7401,Alpin,0.0
649,2030,7401,Marseille,6348.097871071913
650,2030,7401,Nice,27594.099051633304
651,2030,2801,Alpin,2006.331730410538
652,2030,2801,Marseille,19946.302741251908
653,2030,2801,Nice,8765.18440463646
654,2030,6901,Alpin,13083.409859933996
655,2030,6901,Marseille,95305.6555297139
656,2030,6901,Nice,28892.644889357223
657,2030,2301,Alpin,2.6597263998496405e-14
658,2030,2301,Marseille,6379.880247881898
659,2030,2301,Nice,29054.963119072712
660,2030,6401,Alpin,11217.621800623818
661,2030,6401,Marseille,82598.93057172191
662,2030,6401,Nice,25970.916754478403
663,2030,1801,Alpin,0.0
664,2030,1801,Marseille,6379.277140681898
665,2030,1801,Nice,28892.644889357223
666,2030,5901,Alpin,14494.951046599192
667,2030,5901,Marseille,104937.2367489679
668,2030,5901,Nice,29379.599578503694
669,2030,1301,Alpin,0.0
670,2030,1301,Marseille,6401.592107081897
671,2030,1301,Nice,34898.419388830356
672,2030,5401,Alpin,0.0
673,2030,5401,Marseille,6299.666990281904
674,2030,5401,Nice,7466.638566912541
675,2030,801,Alpin,0.0
676,2030,801,Marseille,6333.366089447906
677,2030,801,Nice,18341.959957850373
678,2030,4901,Alpin,7343.014333838694
679,2030,4901,Marseille,56255.226203561906
680,2030,4901,Nice,14933.277133825082
681,2030,301,Alpin,10011.453680240154
682,2030,301,Marseille,74412.83680924191
683,2030,301,Nice,20614.415173867234
684,2030,4401,Alpin,6057.137852524111
685,2030,4401,Marseille,47491.541835249904
686,2030,4401,Nice,12660.821917808222
687,2030,8501,Alpin,4123.948349788515
688,2030,8501,Marseille,34366.95422428191
689,2030,8501,Nice,12011.548998946262
690,2030,3901,Alpin,5556.85873742292
691,2030,3901,Marseille,44050.04278239187
692,2030,3901,Nice,11362.2760800843
693,2030,8001,Alpin,0.0
694,2030,8001,Marseille,6366.196924416896
695,2030,8001,Nice,26782.50790305585
696,2030,3401,Alpin,0.0
697,2030,3401,Marseille,6294.184253492907
698,2030,3401,Nice,14770.958904109591
699,2030,7501,Alpin,0.0
700,2030,7501,Marseille,6271.924059081906
701,2030,7501,Nice,11686.91253951528
702,2030,2901,Alpin,2968.563555463752
703,2030,2901,Marseille,26483.785751481904
704,2030,2901,Nice,6817.365648050581
705,2030,7001,Alpin,135.76057980410923
706,2030,7001,Marseille,7254.839607345901
707,2030,7001,Nice,12660.821917808222
708,2030,2401,Alpin,12806.877504592389
709,2030,2401,Marseille,93448.9337807619
710,2030,2401,Nice,26295.553213909385
711,2030,6501,Alpin,0.0
712,2030,6501,Marseille,6337.059636681901
713,2030,6501,Nice,17530.36880927292
714,2030,1901,Alpin,1216.0633554199187
715,2030,1901,Marseille,14701.813089081897
